Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Switzerland Vaud;799145;3212;4844;606.1478204831;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;15;24;26;48;72;109;156;295;340;431;524;704;1105;1309;1538;1635;1662;1990;2030;2328;2521;2708;2935;3035;3211;3373;3517
Switzerland Zug;126837;239;171;134.8187043213;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;3;3;3;3;12;15.6666666667;19.3333333333;23;29;35;41;46;50.6666666667;55.3333333333;59;69;77;84;98;100.6666666667;103.3333333333;107;109;120;125
Switzerland Zurich;1520968;1729;3149;207.0392013507;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;6;10;13;14;21;26;30;35;44;55;92;128;149;200;229;303;404;534;642;672;785.3333333333;902.6666666667;1022;1168;1308;1439;1561;1629;1659;1781;1869;2054;2215
Syria;17500658;183630;33;0.1885643386;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;5;6;7;8;10;12;14
Taiwan;23816775;35410;395;1.6584949054;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;4;5;8;8.5;9;10;10.25;9.5;9.75;10;12.5;15;15.5;16;17;17.2857142857;17.5714285714;17.8571428571;18.1428571429;18.4285714286;18.7142857143;19;21;21.5;22;23;25;26;27;29;30;31;32;33;38;39;40;41;42;43;43;43.5;44;44.5;45;46;47;48;51;57;62;72;95;103;130;148;164;190;210;230;247;261;277;292;300;316;323;333
Tanzania;59734218;885800;94;0.1573637408;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;5;7;9;11;11.25;11.5;11.75;12;10.5;11;13.5;16;16.5;16;16.5
Thailand;69799978;510890;2672;3.8280814358;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;7;8;11;14;15.6666666667;17.3333333333;19;20.5;22;23.5;25;26.75;28.5;30.25;32;32.3333333333;32.6666666667;33;33.2;33.4;33.6;33.8;33;34;34.25;34.5;34.75;35;35.25;35.5;35.75;36;39;39.5;40;41;41.5;42;43.3333333333;44.6666666667;46;47;49;50;51;49;55;66;70;76;107;138;167;200;257;303;391;576;695;800;904;1013;1103;1210;1350;1484;1610;1728;1829
Togo;8278724;54390;81;0.9784116489;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;6;13;14;15;17;20;21;22;23.6666666667;25.3333333333;27;31;33;34
Trinidad and Tobago;1399488;5130;114;8.1458361915;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;23;43;43;43;49;52;57;58;66;70;74;79;82;86
Tunisia;11818619;155360;822;6.9551273292;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;5.5;10;10;11;12;14;17;25;36;42;53;67;91;149;172;202;250;281;319;360;388;418
Turkey;84339067;769630;74193;87.9699084174;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;662;880;1147;1621;2721;4692;6301;8019;9531;12128;14161;16492
US;331002651;9147420;667801;201.7509521397;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;5;5.4;5.8;6.2;6.6;7;8;9.5;11;11.125;11.25;11.375;11.5;11.625;11.75;11.875;12;12.5;13;13.25;12.5;12.75;8;7.25;3.5;2.75;1;10;18;29;26;21;18;13;14;11;13;10;31;17;18;95;101;26;253;339;454;598;701;1032;1654;2548;3026;7821;12186;17193;23657;33060;41014;51083;67358;83071;101003;118890;138303;162341;185047;210846
US Alabama;4903185;131171;4345;88.6158690729;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;22;23;20;36;46;81;93;117;159;217;432;507;605;713;760;871;956;1100
US Alaska;731545;1477953;300;41.0090971847;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;9;9;16;23;30;35;52;62;77;94;106;110;124;134
US Arizona;7278717;294207;4234;58.1695922509;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;4;3.3333333333;3.6666666667;1;3;2;0;0;0;0;0;0;12;24;52;88;200;284;370;488;639;765;804;1035;1158;1271;1448
US Arkansas;3017804;134771;1620;53.681418674;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;7;10;15;19.5;23;34;84;104;149;158;202;262;314;358;380;399;443;493;551;606
US California;39512223;403466;26182;66.2630396675;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;38.5;40;45;61;87;93;104;137;149;151;170;202;330;440;721;826;1003;1217;1390;1728;1913;2514;3338;4102;5057;5760;6724;7334;8301
US Colorado;5758736;268431;8280;143.7815520628;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.5;3;5;17;26;48;70;87;94.5;109;114;136;180;252;349;451;570;733;893;1180;1484;1787;2323;2488.5;2637;2985
US Connecticut;3565287;12542;15884;445.5181307984;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;43.5;34;209;341;598;632;843;1148;1439;1969;2457;2689;2853
US Delaware;973764;5047;2075;213.0906461935;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;1;2;6;14;18;24;31;42;54;75;99;107;140;181;199;229;278;322;341
US District of Columbia;705749;158;2350;332.9795720575;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5.5;7;9;10;11;8;13;20;27;56;56;76;92;115;156;199;229;257;292;348;428;514;572
US Florida;21477737;138887;22897;106.6080658311;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.5;2;4;4;1;6;4;16;23;60;78;109;227;262;357;467;612;935;1116;1373;2001;2375;3325;3781;4990;5801;6346;7364
US Georgia;10617423;148959;15669;147.5781835197;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;34;35;58;124;236;306;389;543;697;885;1146;1585;1938;2218;2345;3428;4086;4761
US Guam;162742;543;135;82.9533863416;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;9;10;11;23;25;28;33;41;47;50;51;53;64;72;77
US Hawaii;1415872;16635;530;37.4327622836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;7;10;13;15;24;34;44;52;72;85;90;100;112;143;166;195;199;249
US Idaho;1787065;214045;1587;88.8048280281;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;21;32;37;37;58;105;165;205;234;283;382;486;628
US Illinois;12671821;143793;25733;203.0726286301;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0.5;0;0;0;3;3;0;0;0;0;20;60;147;265;375;510;775;966;1155;1403;2010;2430;2814;3876;4263;5126;6032;6623
US Indiana;6732219;92789;9542;141.7363279477;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;74;120;192;274;400;681;902;1171;1436;1771;2129;2562
US Iowa;3155070;144669;2141;67.8590332386;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;12;13;13;14;14;16;16;20;27;34;54;68;80;98;118;150;204;264;295;381;448;496;554
US Kansas;2913314;211754;1588;54.5083708793;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;6;6;21;27;34;42;57;71;99;126;152;206;263;306;359;406;472
US Kentucky;4467673;102269;2291;51.2794915832;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;5.5;5;6;7;12;11;9;15;16;17;59;59;65;92;125;158;212;300;342;376;476;558
US Louisiana;4648794;111898;22532;484.6848451448;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;109;176;360;660;806;1143;1603;1991;2509;2700;3141;4224;5321;7994
US Maine;1344212;79883;796;59.2168497231;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;14;27;36;46;48;63;79;97;113;135;139;151;192;234;256;283;320;349
US Maryland;6045680;25142;10784;178.3753026955;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;3;5;8;12;21;21;22;39;54;71;107;137;177;197;246;299;442;603;786;1004;1151;1358;1636;1939
US Massachusetts;6892503;20202;32181;466.8985998265;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;7;12;22;32;81;78.5;70;88;94;103;108;129;134;174;221;309;415;517;803;1405;1914;2641;3571;4199;4908;5663;6630;7721
US Michigan;9986857;146435;29263;293.0151097588;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;34;52;69;95;123;160;239;334;454;642;853;1104;1348;1749;2134;2576;2975;3548;4003;4481;5062;5596;6101;6691;7378;7895;8523;9299;10107;10967;12024
US Minnesota;5639632;206232;1912;33.9029213254;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;7;10;16;26;44;48;60;71;93;114;140;205;228;248;296;341;377;433;506;550;602;648
US Mississippi;2976149;121531;3624;121.7680969602;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;24;51;105;164;198;261;310;409;497;570;662;749;826;951;1048
US Missouri;6137428;178040;5111;83.2759260068;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;28;49;56;144;216.5;298;425;573;729;824.5;917;1194;1434;1682
US Montana;1068778;376962;415;38.8293920721;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;6;3.5;4;5;7;11;15;25;28;40;47;65;102;123;148;164;177;201;220
US Nebraska;1934408;198974;952;49.2140231016;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;5;10;13;12;15;16;18;20;22;26;32;40;42;42;49;59;70;79;91;128;154;190;225
US Nevada;3080156;284332;3321;107.8192143515;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;7;30;38;49;57;66;78;144;199;220;250;340;449;519;626;894;993;1148;1321
US New Hampshire;1359711;23187;1139;83.7678006576;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;4.5;4;4.5;5;5.5;5;11;12;14;22;35;39;48;56;69;92;90;119;137;165;191;291;341.5;383;415
US New Jersey;8882190;19047;75317;847.9552903057;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;205;244;481;997;1841;2443;2898;5176;6893;8941;11036;14193;15891;19099;22072
US New Mexico;2096829;314161;1484;70.7735347041;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;9;10.5;11;15;19;23;29;36;47;50;53;71;87;96;117;172;217;233;250;279;327
US New York;19453561;122057;222284;1142.6391291548;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;32;0;28;0;0;0;0;0;0;0;150;441;1779;4167;6791;11009;16117;20176;24543;30191;36791;43691;50128;56441;64961;72126;80189
US North Carolina;10488084;125920;5465;52.1067527682;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;7;8.5;10;12;19;28;27;32;53;81;118;160;224;264;352;451;571;689;855;959;1221;1390;1467;1726
US North Dakota;762062;178711;393;51.570607116;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;12;17;25;26;27;30;35;47;59;76;90;101;117;133;150
US Ohio;11689100;105829;8414;71.9815896861;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;12;23;38;78;145;232;300;397;511;654;906;1159;1400;1659;1875;2186;2513
US Oklahoma;3956971;177660;2357;59.5657638128;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;11;21;30;39;85;168;234;283;333;382;457;596;748
US Oregon;4217737;248608;1736;41.1595127909;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;9.5;7;11;13.5;18;20;23;23;29;57;67;92;111.5;134;164;176;235;283;370;431;496;553;635;678;762
US Pennsylvania;12801989;115883;27735;216.6460227391;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4;5;5;6;19;13;25;27;33;59;95;166;235;329;482;611;818;1349;1802;2257;2887;3563;4259;5158;6309
US Puerto Rico;3193694;8868;1043;32.6581068819;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;10;16;27;31;40;58;83;129;194;235;260
US Rhode Island;1059361;2678;3838;362.2938733822;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;3;2;3;3;3;5;9.5;14;20;17.5;17;15;23;32;40;49;58;79;94;97;122;154;183;231;329;409;479;552
US South Carolina;5148714;77857;3656;71.0080225858;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;2;1;3;0;3;10;11;34;39.5;50;112;151;254;310;361;389;425.5;459;692;843;986;1186;1447
US South Dakota;884659;196350;1311;148.1926934559;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;8;8.3333333333;8.6666666667;9;10;10;11;12;15.5;19;24;24;35;40;52;62;84;95;102;123;158
US Tennessee;6829174;106798;6262;91.6948374723;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;5;9.5;15;20;26;32;39;50;74;122;191;328;461;550;595;705;863;1105;1272;1436;1725;2115;2548;2704
US Texas;28995881;676587;16455;56.7494396877;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;4;4;9;5;16;24;22;23;23;25;73;104;199;207;212;256;797;1197;1505;1798;2281;2590;2948;3633;4276
US Utah;3205958;212818;2683;83.6879335288;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;4;15;26;35;46;56;71;105;128;173;244;286;333;389;463;584;701;788;868;992;1053
US Vermont;623989;23871;768;123.0790927404;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;12;20.5;30;52;72;100;135;160;186;208;228;264;291;303
US Virgin Islands;104425;350;3;2.8728752693;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;3;3
US Virgin Islands;104425;350;51;48.8388795786;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;3;6;10.5;16;16.5;17;17.5;18;21;22;29;30;31;32
US Virginia;8535519;102279;6889;80.7097963229;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;16;20.5;23;26;40;43;53;68;100;168;200;227;316;351;483;609;749;871;1096;1289;1498
US Washington;7614893;172119;10783;141.6040908257;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;47;73;124;210;248;319;366;502;582;696;813;966;1118;1239;1448;1661;1877;2072;2430;2829;3299;3792;4216;4611;5058;5514;6052;6395
US West Virginia;1792147;62259;739;41.2354566897;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9;9;12;16;35;46;71;91;105;117;153;181;204
