Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;Last Trend
China Yunnan;45966239;394000;184;0.4002937895;;;;;;;;;;;0.4074950182;0.3004964288;0.2244726151;0.1684387792;0.1340279978;0.1051792931;0.0804958757;0.0608783473;0.0451741977;0.0333735697;0.0290609507;0.0264970548;0.0266275636;0.0255843432;0.0238697395;0.023429982;0.0238072975;0.0247164046;0.0217881109;0.0153330291;0.0088634957;0.0051414077;0.0037399003;0.0028819993;0.0017871112;0.0009007551;0.0004592424;0.0004590316;0.000458821;0.0004586105;0.0004584003;0.0004581903;0.0004579804;0.0004577708;0.0004575613;0.0004573521;0.000457143;0.0004569341;0.0004567254;0.0004565169;0.0004563086;0.0004561005;0.0004558925;0.0004556848;0.0004554772;0.0004552699;0.0005119019;0.0006252668;0.0007952293;0.0009649507;0.0010775572;0.0011331463;0.0011318637;0.0011305841;0.0011293073;0.0011280334;0.0019693442;0.0029463665;0.004057446;0.0044693851;0.0040348646;0.0034638551;0.0027586469;0.0029792928;0.0029711218;0.0027360037;0.0020484914;0.0011354623;0.000453412;0;0;0;0;0;0;0;0;0
China Zhejiang;54426891;102000;1268;2.3297307208;;;;;;;;0.5;0.4583108264;0.4393338502;0.4393884256;0.402054287;0.3173580786;0.2195154484;0.1508787345;0.1183410537;0.1047276432;0.0952571858;0.0796302733;0.0632821849;0.046749112;0.03561721;0.0265193936;0.0204566827;0.0163889509;0.0132835186;0.0106084377;0.007792324;0.0057072933;0.0039482481;0.0026444858;0.0036937694;0.0051593641;0.0067629792;0.0066316475;0.004451235;0.0022946297;0.0002228789;0.0000921871;0.0000921786;0.0000921701;0.0000921617;0.0005678725;0.0011040591;0.0017004129;0.001906455;0.0016587545;0.001373441;0.0010280676;0.0010727058;0.0010943929;0.0010931965;0.0010920027;0.0010908115;0.0012708813;0.0013939211;0.0014601801;0.0012893183;0.0009375099;0.000676911;0.0005746837;0.0008107019;0.001046362;0.0011805002;0.0011457475;0.0010770075;0.0012097609;0.0016103112;0.002143635;0.0024080442;0.0023370106;0.0018991539;0.0013631484;0.0010289958;0.0009280752;0.0010264064;0.0010916505;0.0010907845;0.0009905906;0.0008575489;0.000735969;0.000625731;0.0004608144;0.000296077;0.0001863432;0.0001315011;0.0001205288;0
Colombia;50882891;1109500;3233;6.3538056436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.465191894;0.3932564565;0.3090386193;0.2917531881;0.2720063535;0.2827730518;0.2869385192;0.2747814372;0.2462980011;0.2081744577;0.1660577074;0.1322598231;0.1201405192;0.125384919;0.1402557333;0.1408307287;0.1345718258;0.1235415075;0.1069815493;0.0930032226;0.0851790159;0.0900501516;0.0986093027;0.1085341135;0.1119371289;0.1011373069;0.0831486355;0.0626420747;0.0481043521;0.040202852;0.0412238325
Congo (Brazzaville);5518087;341500;117;2.1203000243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1000348808;0.0652922009;0.0718243794;0.1070708433;0.1616778984;0.1974760107;0.1900556401;0.1533805884;0.1079149934;0.0910517154;0.0927040334;0.107559195;0.119966896;0.1216429397;0.1152080994;0.0956216121;0
Congo (Kinshasa);81340000;341500;267;0.3282517826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2375329047;0.1933725277;0.1524641152;0.1189394024;0.1102392845;0.1105047121;0.1255770309;0.1342552807;0.1484830154;0.1529665629;0.1442496849;0.1214346568;0.0849553319;0.0653407746;0.0537629949;0.0599731536;0.0659381491;0.0650123957;0.0598110375;0.0473927477;0.038680859;0.0329035303;0.0319209381;0.0511811024
Costa Rica;5094118;51060;642;12.6027704894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1760646877;0.1543893403;0.1541919716;0.2045548971;0.2399242838;0.2782737404;0.2816725795;0.2644475851;0.2253985919;0.1815661047;0.1568700928;0.1417351565;0.1388749488;0.12937436;0.1143255153;0.0927535159;0.0745699318;0.0640972716;0.0603427754;0.0591273908;0.0553552938;0.0494324075;0.0428674134;0.0387834953;0.0395457658;0.0420707206;0.0449537924;0.0447680228;0.0401655615;0.0336026194;0.0261376665;0.0218188177;0.0255591054
Croatia;4105267;55960;1791;43.6268822466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0615424342;0.084456621;0.1316792053;0.1911582407;0.2430421208;0.2659406747;0.2525689926;0.2227387306;0.2074611509;0.2051238738;0.2151832902;0.2658058617;0.3045788159;0.3255832119;0.3192063017;0.2691553971;0.2238180869;0.1839941326;0.1626990398;0.144751659;0.131233451;0.1168943929;0.1080589853;0.0978059893;0.0903558633;0.0792993699;0.0662977096;0.0557859248;0.0482313196;0.0458069811;0.0445430209;0.0471906293;0.0473915158;0.0473485809;0.0436807226;0.039368563;0.0352331316;0.0312836068;0.0287191269
Cuba;11326616;106440;862;7.6103930777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3183529375;0.2432228612;0.2073682014;0.2126741815;0.235626388;0.2559687406;0.2480838338;0.2088340228;0.1689021696;0.1364847453;0.1239719501;0.1147123543;0.1100282649;0.1053880067;0.1108607804;0.1175619994;0.1252691865;0.1235930483;0.1140442669;0.1016591306;0.0890953099;0.0793604014;0.0714392703;0.058968059
Cyprus;1207359;9240;735;60.8766737979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2649110641;0.2356132378;0.2128480014;0.202014252;0.1874612716;0.1616538881;0.1500560506;0.1320580137;0.1210747385;0.105115487;0.0980472751;0.1051914356;0.1157464107;0.1254805811;0.1363360035;0.1401906198;0.1453195783;0.136541105;0.1178687254;0.0926526974;0.0699670034;0.0596081519;0.0572044462;0.0595394329;0.0601821999;0.055622445;0.048036426;0.0424693447;0.0394362256;0.0385241376;0.027972028
Czechia;10708981;77240;6433;60.071074923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3607498666;0.3502055276;0.3953391741;0.4076203126;0.3648653809;0.3451812963;0.3055186933;0.2855402406;0.2777491918;0.2807367899;0.2774643106;0.2631494286;0.2117997354;0.1714938201;0.1416318986;0.1396532806;0.1498567391;0.1619215666;0.1588850558;0.1416860978;0.1172047519;0.0947376841;0.0841242815;0.0791116986;0.0801125801;0.0758128824;0.0678823018;0.0592994668;0.050923695;0.0485863137;0.045940134;0.043915953;0.0374894734;0.0298223847;0.0225226181;0.0178172277;0.0167500092;0.0349099099
Denmark;5792202;42430;6879;118.7631232474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6721546524;0.8451534209;0.9732467025;0.8637224952;0.5515993077;0.3310117332;0.1854704504;0.1034914521;0.0707166383;0.0632621391;0.0737698143;0.0788349513;0.0776549401;0.0697509684;0.0638606891;0.0629927867;0.0689861465;0.0786844037;0.0839541468;0.0865732062;0.0841553987;0.0852098394;0.0868172287;0.0893389083;0.0933413129;0.0940320489;0.0932043293;0.0884378548;0.0833914327;0.0780368503;0.0718740392;0.064503906;0.0543443973;0.0438063504;0.0350517832;0.0304262445;0.0282896381;0.0277571275;0.029636282
Denmark Faroe Islands;49290;1395;184;373.3008723879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3385791576;0.235930917;0.1640657831;0.1402557333;0.1111898823;0.0824393736;0.0636591794;0.0545302487;0.0533692458;0.0516899023;0.0449537924;0.0381889783;0.0317523577;0.0235337283;0.0200539744;0.0153301382;0.0127594896;0.0093206718;0.0064549225;0.0045809719;0.0027360037;0.0013633297;0.000453412;0;0;0;0;0
Djibouti;988000;23180;591;59.8178137652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2019277171;0.2341615053;0.2369328886;0.2149067666;0.1787469336;0.1608723271;0.1789732813;0.2099793698;0.2482878524;0.2534351806;0.2106560054;0.1636683694;0.1303669615;0.1570527055;0.1961013581;0.2295763059;0.2600496606;0.3586206897
Dominica;71986;750;16;22.2265440502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0195108144;0.0232960328;0.0288956729;0.0342200197;0.0371358974;0.0378019857;0.0349803589;0.0309414918;0.0257721782;0.0208880941;0.016354195;0.0120746215;0.0079687575;0.0039448498;0.0013063385;0;
Dominican Republic;10847910;48320;3755;34.6149626979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2361390738;0.3274042461;0.4241153121;0.5541288126;0.6133903865;0.5441522819;0.4444497222;0.3256297367;0.2714802013;0.238886255;0.2281364117;0.2008812606;0.1837775054;0.1650351273;0.1497635613;0.1376147242;0.1181391915;0.1015224229;0.0829531722;0.0742300854;0.070760755;0.0724865339;0.0807542085;0.0873143779;0.0908088247;0.0850405884;0.0740003213;0.068336924;0.0629645192;0.0390149419
East Timor;1318445;14870;18;1.3652446632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ecuador;17643054;248360;8225;46.6189130295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0549377116;0.0466351394;0.0696216656;0.0979327598;0.1285676224;0.1530053532;0.1609806959;0.1975113099;0.2960927762;0.4431794019;0.6232896262;0.7028294405;0.6853532768;0.576997881;0.4326503596;0.3181153934;0.2180164968;0.1635015951;0.1402416552;0.1335060505;0.1177098686;0.1008653455;0.0957511075;0.1114162757;0.129107476;0.1302182449;0.1081122576;0.0743226598;0.0549184468;0.0531251555;0.06564365;0.1115588869;0.1396226404;0.1550349562;0.132792334;0.080556715;0.0435890027;0.0199790573;0.0467039959
Egypt;102334404;995450;2673;2.6120247888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1798055309;0.1107283562;0.1194716254;0.144934086;0.1868022349;0.2182842349;0.2226130185;0.2271273237;0.2007213958;0.163269679;0.1218454793;0.0984286822;0.0930868981;0.1003319803;0.1054583889;0.1078946214;0.1006530449;0.0889297502;0.0800379056;0.073529623;0.0748623603;0.0814498807;0.0931611766;0.102691274;0.1075837042;0.1093364139;0.1067871426;0.1036373739;0.0990027802;0.0911198107;0.0832487297;0.0755916963;0.0709288731;0.0692539934;0.0671618937;0.0674569025;0.0670658683
El Salvador;6486205;20720;164;2.5284430572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1968748695;0.1671872287;0.1404756688;0.1355581969;0.1359308761;0.1431596106;0.1405644529;0.138200576;0.1369115504;0.1374326297;0.1276974634;0.1066819197;0.0851961853;0.0704696806;0.0711759853;0.0700642983;0.0314465409
Equatorial Guinea;1402985;28050;51;3.6351065763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0525319087;0.0429301781;0.0378019857;0.0364228438;0.035140933;0.033407373;0.0312618725;0.0287373447;0.0263587454;0.0246477772;0.0252000328;0.0278340423;0.0318736944;0.0356859625;0.0737658208;0.1339400784;0.2041686361;0.2386466682;0
Eritrea;3546421;101000;35;0.9869104655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1676935885;0.1723346544;0.1579497485;0.1284631496;0.089518862;0.0584063809;0.0390701778;0.0279710594;0.0226087421;0.0167613567;0.0117212378;0.0081097683;0.0065720952;0.0053180507;
Estonia;1326535;42390;1434;108.1011808961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2442541544;0.4415351319;0.6265765617;0.743507991;0.5969217468;0.4330617419;0.2991755113;0.1972699978;0.1326154125;0.0924456084;0.0738859588;0.070245619;0.0669248493;0.0707046516;0.0940707301;0.1142884286;0.138329648;0.1398379453;0.1167440147;0.0896983692;0.0623284337;0.0582887955;0.0624426105;0.075134653;0.0844805763;0.0802761105;0.0659356268;0.0475799082;0.0340610512;0.029918845;0.0295934471;0.0298004478;0.0273780203;0.0240499152;0.0215785276;0.021027255;0.0242857143
Ethiopia;114963588;1000000;92;0.0800253381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0786792608;0.0926043308;0.1079317036;0.1180339887;0.1230816746;0.122292238;0.1189394024;0.1132630735;0.1066819197;0.1043095975;0.0948325231;0.096947624;0.0950826848;0.0887606189;0.0893079261;0.0812713608;0.0794293648;0.0704257361;0.0656836367;0.0612454968;0.0601967675;0.0823529412
Fiji;896445;18270;17;1.8963795883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0477515518;0.0330476141;0.0227107903;0.0159201214;0.0130405631;0.0111366203;0.0101535859;
Finland;5540720;303890;3369;60.804371995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2549109828;0.2940705972;0.3787898929;0.4530920744;0.5127302905;0.4830258457;0.37948792;0.2726288514;0.176804929;0.140834377;0.1228880639;0.1300290585;0.1438666468;0.1500467128;0.1560066082;0.146465623;0.1324703002;0.1170591967;0.1057227334;0.0980273129;0.0934001882;0.086364779;0.0742303616;0.061759802;0.0505689949;0.0575030806;0.0650126583;0.0810553873;0.0877742736;0.0858154986;0.0807568821;0.0705412604;0.0660142899;0.0553709837;0.0484865839;0.0400775102;0.0339541133;0.0308877446;0.0407784986
France;65273511;547557;145960;223.6129139736;;;;;;;;;;;;;;;;;;;;;;;;0.0171736568;0.0125810895;0.0124247425;0.0126736909;0.0133120635;0.0143234551;0.0153075675;0.015862616;0.0160050823;0.015752878;0.015508501;0.0152715924;0.015041815;0.0370329916;0.1487300888;0.2900441393;0.4731893397;0.5821734945;0.5660153474;0.468149275;0.3665281277;0.3179805427;0.3294160395;0.3933865776;0.4152522803;0.3954726017;0.3303518252;0.2776843722;0.2672735373;0.283527534;0.2812756647;0.2439622736;0.220272015;0.2048723643;0.204006554;0.2154894597;0.2016266598;0.190763057;0.164596049;0.1614146114;0.1564637721;0.1557963672;0.1562262549;0.1487816501;0.1441357569;0.1321291101;0.1237461338;0.1187796906;0.1142378262;0.1102506683;0.1021042174;0.0884028242;0.0726395178;0.0613656801;0.0544229849;0.0513125982;0.0492448956;0.0495750873;0.0497089737;0.0678884274;0.0826416218;0.097013129;0.0940864581;0.0764696497;0.0935790814
France Martinique;375265;1060;158;42.1035801367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.212700686;0.2288070992;0.2351691719;0.2010808711;0.1728903951;0.1458147955;0.1304951574;0.1259357806;0.1217422784;0.1243247561;0.1216418584;0.1126573753;0.0952539736;0.0728547309;0.0511048573;0.0360127672;0.0263699058;0.0209659918;0.0177161123;0.013181029;0.0102350492;0.0072042226;0.0054261351;0.0045829479;0.0039321581;0.0039181516;0.0034616414;0
France Mayotte;272815;375;233;85.4058611147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2220205283;0.1651036329;0.1555130581;0.1626443118;0.1542064349;0.1415413826;0.1254897429;0.110558273;0.0983841241;0.0871401384;0.0812428237;0.0764306659;0.0681913972;0.058570779;0.0459945755;0.0377138309;0.0322126408;0.0315107489;0.0325287358;0.0348784095;0.0355555556
France Reunion;895312;2500;394;44.0070053791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4902012047;0.4350281837;0.3345887431;0.2551325355;0.2140206195;0.1924395643;0.1780088324;0.1575817942;0.1460440194;0.1289097201;0.119890994;0.1049405985;0.0931029926;0.073586179;0.0527882799;0.036669523;0.0259696956;0.0196815629;0.0182388367;0.0187342975;0.0208918908;0.0197759648;0.0150551397;0.0095788033;0.0042864249;0.0025445293
France Saint Barthelemy;9877;21;6;60.7471904424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
France Saint Martin;38666;53;35;90.5188020483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0707552819;0.0829985769;0.1006683785;0.1099865568;0.1034971905;0.1102120504;0.1060561451;0.1063965821;0.0911198107;0.0572373936;0.0305632673;0.009161262;0.0090780867;0.0089964082;0.0089161866;0.0088373832;0.0080386445;
France Saint Pierre and Miquelon;Not defined;Not defined;1;0;Missing Country;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
French Guiana;268700;82200;86;32.0059545962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0962893893;0.0995185536;0.1022639396;0.1086389245;0.1206051839;0.1301914649;0.1325362731;0.1181914251;0.099871246;0.0873393396;0.0843131763;0.0817580913;0.0779123359;0.0724974633;0.0695333087;0.0703475715;0.0708191942;0.0676705662;0.0617850817;0.051627009;0.0429301781;0.0335123325;0.023169461;0.0140455648;0.005899961;0.002928289;0
French Polynesia;280908;3660;55;19.5793640623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1701736597;0.1304422378;0.1001908367;0.0754763602;0.058331202;0.0471247934;0.0375178509;0.0301724189;0.0244508459;0.0225875974;0.0231558264;0.0248435237;0.0333789846;0.045888875;0.0564890171;0.0586583885;0.0466351394;0.029883572;0.0179078439;0.0134790605;0.0141211412;0.0116978953;0
Gabon;2225734;257670;80;3.5943198963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1304486397;0.1124813248;0.0878378955;0.0611954534;0.0619108335;0.0776445553;0.1246826504;0.1523654394;0.1497643009;0.1230816746;0.0891932923;0.0913714284;0.1107581652;0.130289107;0
Gambia;2416668;10120;9;0.3724135876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Georgia;3989167;69490;348;8.7236257595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1793044454;0.137413503;0.107469314;0.0914518973;0.081358456;0.0733005026;0.06214507;0.0581920983;0.0705377034;0.084613733;0.1000348808;0.1119790101;0.1176950365;0.1129452253;0.0964179185;0.0803319074;0.0639817448;0.061127526;0.0642197378;0.0697402818;0.0813737394;0.0934575394;0.1036356978;0.1044393916;0.0976301334;0.0827471303;0.0717293047;0.0621836969;0.0605851949;0.0560423087;0.0535296247;0.0538858905;0.0574509958;0.0605563811;0.0680979955;0.137254902
Germany;83783942;348560;137698;164.3489154521;;;;;;;;;;;;;;;;;;;0.0346531191;0.0245883653;0.0317854888;0.0414664128;0.0464763779;0.0445522731;0.0331852133;0.0196512139;0.0093520555;0.0044151184;0.0043957103;0.0043764722;0.0043574017;0.0043384966;0.004319755;0.0043011745;0.0042827532;0.0042644891;0.049912194;0.156232991;0.2437126083;0.3585515882;0.4331050684;0.4220056675;0.4149434793;0.3742310761;0.3829251747;0.4000720885;0.4162139981;0.4200507787;0.3382580539;0.2695297418;0.235160965;0.2136247322;0.2625527625;0.2952508915;0.3263857183;0.3419579148;0.3065367737;0.2925575845;0.2729479556;0.2807474307;0.266190424;0.2341065647;0.1984990928;0.1630856852;0.1471397556;0.1430086219;0.1477463812;0.1509239435;0.1447883794;0.1306035344;0.1102797943;0.0916332585;0.082655039;0.0798465839;0.0788864746;0.07328436;0.0631824345;0.0522340274;0.0449309618;0.0422763555;0.0423446358;0.0408894051;0.0369089711;0.0307607464;0.0242927903;0.0205251322;0.0187223883;0.021854801
Ghana;31072940;227540;641;2.0628881593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3925861381;0.4796336536;0.5134388215;0.4124941506;0.2556123772;0.1276419529;0.0671654505;0.0573712634;0.0682671971;0.0766556174;0.0713368094;0.0523321846;0.0474130181;0.0561436971;0.0828882802;0.1168848325;0.1261399007;0.1191703735;0.1259615213;0.1265109715;0.1356424321;0.1230544573;0.0879987852;0.0039154268
Gibraltar;33691;10;131;388.8278768811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1762555608;0.2014057071;0.2534009884;0.2706946669;0.2730910537;0.2288070992;0.1585694545;0.1141852776;0.0850988161;0.0857068589;0.0768123019;0.070969982;0.0616783638;0.0533431092;0.0503401005;0.0472239639;0.0452255266;0.0391756511;0.0303850981;0.0220808618;0.0132479196;0.0081453217;0.004508971;0
Greece;10423054;128900;2207;21.1742163093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.218563351;0.1932651319;0.2133602872;0.2334713408;0.2917616423;0.2890292074;0.2554708986;0.1993822392;0.1392036277;0.1051719122;0.0829826228;0.0909803259;0.1003032964;0.1077242317;0.1112291971;0.1047192626;0.0971321726;0.0907779711;0.0895071932;0.0870131068;0.082748941;0.0779362696;0.0764009281;0.0745699318;0.0702021932;0.062419288;0.0484369251;0.0387048564;0.0316440934;0.030901939;0.0317237672;0.0324434529;0.0320156047;0.0282705618;0.0238748844;0.018498068;0.014312722;0.0068430657
Greenland;56770;2166086;11;19.3764312137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0121234256;0.0119781829;0.0118363798;0.0107384842;0.0087090949;0.0057639274;0.0028612596;0.000949218;0;0;0;0;0;0;0;
Grenada;112523;340;14;12.441900767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0355580763;0.0224859536;0.0219911623;0.0197759648;0.0159201214;0.0104726322;0.0051681308;0.0017079482;0;
Guadeloupe;390253;1690;145;37.1553838151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2203597495;0.1559871148;0.1150348286;0.0936445223;0.0942118013;0.1024772191;0.1035566374;0.0925704451;0.0740279039;0.0594645129;0.0513943334;0.0475937856;0.0439820505;0.0340388766;0.0255692537;0.0177960521;0.0155761587;0.014109588;0.0120940959;0.010478904;0.0079970827;0.005872243;0.0043726447;0.003482351;0.0026030589;0
Guatemala;17915568;107160;196;1.0940205747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.098915251;0.0828683853;0.0973419968;0.10526036;0.1066819197;0.0907719047;0.0675538662;0.06331634;0.0668107967;0.0972551989;0.1179350346;0.1219802634;0.1180339887;0.1031630137;0.1006234548;0.1189148569;0.1392814419;0.1560859044;0.1468181628;0.1161415997;0.088732631;0.0675934165;0.0888888889
Guinea;13132795;245720;438;3.3351620885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3269068114;0.3857440012;0.4062136496;0.3512001548;0.2618717364;0.1658525356;0.1326636665;0.1217422784;0.1366527899;0.1438941282;0.1418917942;0.1411211391;0.1343093096;0.1271697076;0.0841584158
