Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Switzerland Valais;343955;5224;1707;496.2858513468;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;4;5;6;6.5;7;12;17;22;30;53;76;98;116;173;225;311;346;433;490;527;606;651;715;808;902;964;1000;1085;1145;1218;1273;1319;1356;1400;1436;1484;1525;1565;1592;1616;1642;1664;1682;1707
Switzerland Vaud;799145;3212;4844;606.1478204831;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;30;40;51;77;108;156;204;350;406;508;608;796;1212;1432;1676;1782;1822;2162;2215;2532;2745;2936;3168;3272;3465;3639;3796;3915;4035;4115;4155;4235;4315;4424;4524;4560;4649;4684;4741;4794;4844
Switzerland Zug;126837;239;171;134.8187043213;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;3;3;3;3;13;16.6666666667;20.3333333333;24;30;36;42;48;52.6666666667;57.3333333333;62;72;80;87;101;104.6666666667;108.3333333333;112;114;125;131;138;146;149;152;157;162;165;168;168.6666666667;169.3333333333;170;171;171;171
Switzerland Zurich;1520968;1729;3149;207.0392013507;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;7;11;14;16;24;30;35;41;50;63;102;141;164;219;251;327;430;569;680;712;833.3333333333;954.6666666667;1076;1224;1371;1503;1630;1704;1736;1862;1954;2143;2307;2435;2468;2498;2612;2696;2791;2888;2928;2986;3003;3020;3067;3114;3149
Syria;17500658;183630;33;0.1885643386;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;6;7;8;9;10;12;14;16;17;18;19;20;21;22;23;24;25;26.3333333333;27.6666666667;29;33;33
Taiwan;23816775;35410;395;1.6584949054;;1;1;3;3;4;5;8;8.5;9;10;10.25;10.5;10.75;11;13.5;16;16.5;17;18;18.2857142857;18.5714285714;18.8571428571;19.1428571429;19.4285714286;19.7142857143;20;22;22.5;23;24;26;27;28;30;31;32;33;34;39;40;41;42;43;44;45;45.5;46;46.5;47;48;49;50;53;59;67;77;100;108;135;153;169;195;215;235;252;267;283;298;306;322;329;339;348;355;363;373;376;379;380;382;385;388;393;394;395;395
Tanzania;59734218;885800;94;0.1573637408;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;6;8;10;12;12.25;12.5;12.75;13;13.5;14;16.5;19;19.5;20;20.5;21;21.5;22;24;24.5;25;28.5;32;37.6666666667;43.3333333333;49;53;88;94
Thailand;69799978;510890;2672;3.8280814358;;2;3;5;7;8;11;14;15.6666666667;17.3333333333;19;20.5;22;23.5;25;26.75;28.5;30.25;32;32.3333333333;32.6666666667;33;33.2;33.4;33.6;33.8;34;35;35.25;35.5;35.75;36;36.25;36.5;36.75;37;40;40.5;41;42;42.5;43;44.3333333333;45.6666666667;47;48;50;51;52;53;59;70;75;82;114;147;177;212;272;322;411;599;721;827;934;1045;1136;1245;1388;1524;1651;1771;1875;1978;2067;2169;2220;2258;2369;2423;2473;2518;2551;2579;2613;2643;2672
Togo;8278724;54390;81;0.9784116489;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;16;17;18;20;23;24;25;26.6666666667;28.3333333333;30;34;36;39;40;41;44;58;65;70;73;76;76.3333333333;76.6666666667;77;79;81;81
Trinidad and Tobago;1399488;5130;114;8.1458361915;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;5;7;9;29;49;50;51;57;60;65;66;74;78;82;87;90;94;98;103;104;105;107;108;109;110.5;112;113;113.3333333333;113.6666666667;114;114
Tunisia;11818619;155360;822;6.9551273292;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;5;7;11.5;16;18;19;20;24;29;39;54;60;75;89;114;173;197;227;278;312;353;394;423;455;495;553;574;596;623;628;643;671;685;707;726;747;780;822
Turkey;84339067;769630;74193;87.9699084174;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;5.5;6;18;47;98;192;359;670;1236;1529;1872;2433;3629;5698;7402;9217;10827;13531;15679;18135;20921;23934;27069;30217;34109;38226;42282;47029;52167;56956;61049;65111;69392;74193
US;331002651;9147420;667801;201.7509521397;;1;1;2;2;5;5.4;5.8;6.2;6.6;7;8;9.5;11;11.125;11.25;11.375;11.5;11.625;11.75;11.875;12;12.5;13;13.25;13.5;13.75;14;14.25;14.5;14.75;15;27;39;51;54;57;58;60;68;74;98;118;149;217;262;402;518;583;959;1281;1663;2179;2727;3499;4632;6421;7783;13747;19273;25600;33276;43843;53736;65778;83836;101657;121465;140909;161831;188172;213372;243762;275586;308853;337072;366667;396223;429052;461437;496535;526396;555313;580619;607670;636350;667801
US Alabama;4903185;131171;4345;88.6158690729;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;12;28;36;46;68;81;124;138;167;215;283;506;587;696;806;859;981;1077;1233;1432;1580;1796;1968;2119;2369;2769;2968;3191;3525;3734;3876;4113;4345
US Alaska;731545;1477953;300;41.0090971847;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;6;9;12;14;22;29;36;42;59;69;85;102;114;119;133;143;157;171;185;191;213;226;235;246;257;272;277;285;293;300
US Arizona;7278717;294207;4234;58.1695922509;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;5;5.3333333333;5.6666666667;6;9;10;11;12;15;18;20;28;44;65;104;152;265;357;450;577;736;873;919;1157;1289;1413;1598;1769;2019;2269;2456;2575;2726;3018;3112;3393;3539;3702;3806;3962;4234
US Arkansas;3017804;134771;1620;53.681418674;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;12;16;22;27.5;33;46;96;118;165;174;218;280;335;381;404;426;473;523;584;643;704;743;830;875;946;1000;1119;1171;1226;1280;1410;1480;1569;1620
US California;39512223;403466;26182;66.2630396675;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;56.5;60;69;88;114;133;157;202;227;252;293;335;483;611;924;1063;1279;1536;1733;2102;2355;3006;3879;4643;5708;6447;7482;8155;9191;10701;12026;13438;14336;15865;16957;18309;19472;20633;21794;22348;23338;24424;26182
US Colorado;5758736;268431;8280;143.7815520628;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;8.5;9;12;28;45;72;101;131;145.5;160;183;216;277;363;475;591;720;912;1086;1430;1734;2061;2627;2796.5;2966;3342;3728;4173;4565;4950;5172;5429;5655;6510;6701.5;6893;7684;7691;7941;8280
US Connecticut;3565287;12542;15884;445.5181307984;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;6;8.5;11;20;26;41;68;96;194;208.5;223;415;618;875;1012;1291;1642;1993;2571;3128;3557;3824;4914;5276;5675;6906;7781;8782.5;9784;10538;11510;12035;13381;13989;14755;15884
US Delaware;973764;5047;2075;213.0906461935;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;6;7;8;16;25;30;38;45;56;68;91;115;130;163;214;232;264;319;368;393;450;593;673;800.5;928;1067.5;1207;1326;1479;1552;1625;1761;2014;2075
US District of Columbia;705749;158;2350;332.9795720575;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;7.5;10;12;14;16;17;22;31;39;71;77;98;116;137;183;231;267;304;342;401;495;586;653;757;902;998;1097;1211;1440;1523;1660;1778;1875;1955;2058;2197;2350
US Florida;21477737;138887;22897;106.6080658311;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;11.5;14;17;18;19;28;32;50;77;116;141;186;314;390;520;658;830;1171;1412;1682;2355;2765;3763;4246;5473;6338;6955;8010;9585;11111;12151;13324;14747;15455;16364;17531;18494;19355;20601;21367;22511;22897
US Georgia;10617423;148959;15669;147.5781835197;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;7;12;17;22;31;42;66;99;121;146;197;287;420;507;600;772;1026;1247;1525;2001;2366;2651;2809;3929;4638;5348;5831;6160;6647;7314;8818;9901;10566;11483;12159;12452;13315;14223;14987;15669
US Guam;162742;543;135;82.9533863416;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;8;12;14;15;27;29;32;37;45;51;55;56;58;69;77;82;84;93;112;113;121;125;128;130;133;134;135;135;135;135
US Hawaii;1415872;16635;530;37.4327622836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;7;10;14;16;26;37;48;56;77;90;95;106;120;151;175;204;208;258;285;319;351;371;387;410;435;442;465;486;499;504;517;530
US Idaho;1787065;214045;1587;88.8048280281;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;6;7;9;11;23;31;42;47;50;73;123;189;230;261;310;415;525;669;891;1013;1077;1101;1170;1210;1232;1353;1396;1407;1426;1453;1464;1587
US Illinois;12671821;143793;25733;203.0726286301;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;5.5;6;6.5;7;19;22;25;32;46;64;93;159;288;422;585;753;1049;1273;1535;1865;2538;3026;3491;4596;5057;5994;6980;7695;8904;10357;11256;12262;13549;15078;16422;17887;19180;20852;22025;23247;24593;25733
US Indiana;6732219;92789;9542;141.7363279477;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;6;10;12;13.5;15;19;24;30;39;56;79;126;201;259;365;477;645;981;1232;1514;1786;2159;2565;3039;3437;3953;4411;4944;5507;5943;6351;6907;7435;7928;8236;8527;8955;9542
US Iowa;3155070;144669;2141;67.8590332386;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;13;14;16;17;18;22;23;29;38;45;68;90;105;124;145;179;235;298;336;424;497;549;614;699;786;868;946;1048;1145;1270;1388;1510;1587;1710;1899;1995;2141
US Kansas;2913314;211754;1588;54.5083708793;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;6;7;8;11;15;16;34;44;55;64;82;98;126;168;202;261;319;368;428;482;552;620;698;747;845;900;1003;1106;1166;1268;1337;1376;1426;1494;1588
US Kentucky;4467673;102269;2291;51.2794915832;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;6;8;9.5;11;14;16;21;22;26;35;47;54;99;104;124;157;198;248;302;394;439;480;591;680;770;831;917;955;1008;1149;1346;1693;1766.5;1840;1963;2048;2210;2291
US Louisiana;4648794;111898;22532;484.6848451448;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;14;36;69;91;114;171;240;347;479;585;837;1172;1388;1795;2305;2746;3315;3540;4025;5237;6424;9150;10297;12496;13010;14867;16284;17030;18283;19253;20014;20595;21016;21518;21951;22532
US Maine;1344212;79883;796;59.2168497231;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;17;32;43;53;57;73;89;107;125;149;155;168;211;253;275;303;344;376;432;456;470;499;519;537;560;586;616;633;698;734;770;796
US Maryland;6045680;25142;10784;178.3753026955;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;5;6;9;12;17;26;31;37;57;85;107;149;190;244;288;349;423;580;774;992;1239;1413;1660;1985;2331;2758;3125;3609;4045;4371;5529;6185;6968;7694;8225;8936;9472;10032;10784
US Massachusetts;6892503;20202;32181;466.8985998265;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;8;13;27;41;92;93.5;95;123;138;151;164;218;256;328;413;525;646;777;1159;1838;2417;3240;4257;4955;5752;6620;7738;8966;10402;11736;12500;13837;15202;16790;18941;20974;22860;25475;26867;28163;29918;32181
US Michigan;9986857;146435;29263;293.0151097588;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;34;52;72;98;128;168;254;358;497;702;945;1196;1480;1933;2393;2913;3392;4027;4543;5098;5789;6441;7060;7767;8659;9287;10010;10901;11875;12888;14117;15252;16395;17567;18850;19823;20589;21504;22783;23993;24638;25635;27001;28059;29263
US Minnesota;5639632;206232;1912;33.9029213254;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;5;9;14;21;35;54;60;77;89;115;138;169;235;262;287;346;398;441;503;576;629;689;742;789;865;935;986;1069;1154;1242;1336;1427;1621;1650;1695;1809;1912
US Mississippi;2976149;121531;3624;121.7680969602;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;6;10;12;21;34;50;80;140;207;249;320;377;485;579;663;758;847;937;1073;1177;1358;1455;1638;1738;1915;2003;2260;2469;2642;2781;2942;3087;3360;3624
US Missouri;6137428;178040;5111;83.2759260068;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;4;5;6;8;13;24;47;73;90;183;269.5;356;502;669;838;934.5;1031;1327;1581;1834;2113;2291;2367;2722;3037;3327;3539;3799;4024;4160;4388;4686;4895;5111
US Montana;1068778;376962;415;38.8293920721;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;7;7.5;8;10;12;16;20;31;34;46;53;71;108;129;154;171;184;208;227;243;265;286;299;319;332;354;365;377;387;394;399;404;415
US Nebraska;1934408;198974;952;49.2140231016;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;5;10;13;14;17;18;21;24;27;32;38;48;50;52;61;73;85;96;108;145;172;210;246;279;321;363;409;447;519;567;635;700;791;814;871;901;952
US Nevada;3080156;284332;3321;107.8192143515;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;5;7;11;20;21;45;55;75;95;109;124;190;245;278;321;420;535;621;738;1008;1113;1279;1458;1514;1742;1836;1953;2087;2318;2456;2584;2700;2836;2971;3088;3211;3321
US New Hampshire;1359711;23187;1139;83.7678006576;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;4.5;5;5.5;6;6.5;7;13;15;17;26;39;44;55;65;78;101;108;137;158;187;214;314;364.5;415;447;479;540;621;669;715;788;803.5;819;885;929;985;1020;1139;1139
US New Jersey;8882190;19047;75317;847.9552903057;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;6;11;15;24;30;50;74;98;178;267;427;742;890;1327;1914;2844;3675;4402;6876;8825;11124;13386;16636;18696;22255;25590;29895;34124;37505;41090;44416;47437;51027;54588;58151;61850;64584;68824;71030;75317
US New Mexico;2096829;314161;1484;70.7735347041;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;10;11.5;13;17;23;28;35;43;57;61;65;83;100;112;136;191;237;259;281;315;363;403;495;543;624;686;794;865;1091;1132.5;1174;1245;1345;1407;1484
US New York;19453561;122057;222284;1142.6391291548;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;22;33;76;105;142;173;216;318.5;421;524;729;950;1700;2382;4152;7102;10356;15168;20875;25665;30811;37258;44635;52318;59513;66497;75795;83712;92381;102863;113704;122031;130689;138863;149316;159937;170512;180458;188694;195031;202208;213779;222284
US North Carolina;10488084;125920;5465;52.1067527682;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;7;9.5;12;15;23;32;33;40;63;97;137;184;255;297;398;504;636;763;935;1040;1307;1498;1584;1857;2093;2402;2585;2870;3221;3426;3651;3908;4312;4520;4816;5024;5123;5465
US North Dakota;762062;178711;393;51.570607116;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;6;15;20;28;29;30;34;39;52;65;83;98;109;126;142;159;173;186;207;225;237;251;269;278;293;308;331;341;365;393
US Ohio;11689100;105829;8414;71.9815896861;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;5;13;24.5;36;50;67;88;119;169;247;351;442;564;704;867;1137;1406;1653;1933;2199;2547;2902;3312;3739;4043;4450;4782;5148;5512;5836;6187;6604;6975;7153;7791;8414
US Oklahoma;3956971;177660;2357;59.5657638128;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;3;3;4;9;10;17;29;44;49;53;67;81;106;164;248;322;377;429;481;565;719;879;988;1159;1252;1327;1472;1524;1684;1794;1868;1970;2069;2184;2263;2357
US Oregon;4217737;248608;1736;41.1595127909;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;7;14;14.5;15;19;24.5;30;33;36;39;47;75;88;114;137.5;161;191;209;268;327;414;479;548;606;690;736;826;899;999;1068;1132;1181;1239;1321;1346;1371;1527;1584;1633;1663;1736
US Pennsylvania;12801989;115883;27735;216.6460227391;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6;10;12;16;22;41;47;63;76;96;133;185;268;371;479;644;851;1127;1687;2218;2751;3394;4087;4843;5805;7016;8420;10017;11510;12980;14559;16239;18228;19979;21655;22833;24199;25345;26490;27735
US Puerto Rico;3193694;8868;1043;32.6581068819;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7.25;9.5;11.75;14;21;23;31;39;51;64;79;100;127;174;239;286;316;378;452;475;513;573;620;683;725;788;897;903;923;974;1043
US Rhode Island;1059361;2678;3838;362.2938733822;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;3;2;3;3;3;5;9.5;14;20;20.5;21;23;33;44;54;66;83;106;124;132;165;203;239;294;402;489;566;657;709;806;922;1082;1230;1450;1727;2015;2349;2665;2976;3251;3529;3838
US South Carolina;5148714;77857;3656;71.0080225858;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;7;8;9;10;12;13;19;28;33;60;70.5;81;152;195;298;361;424;456;497.5;539;774;925;1083;1293;1554;1735.5;1917;2049;2233;2417;2552;2792;3065;3207;3319;3436;3553;3656;3656
US South Dakota;884659;196350;1311;148.1926934559;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;9;9.3333333333;9.6666666667;10;11;12;13;14;17.5;21;28;30;41;46;58;68;90;101;108;129;165;187;212;240;288;320;393;447;536;626;730;868;988;1168;1311
US Tennessee;6829174;106798;6262;91.6948374723;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;3;7;12.5;18;26;32;39;52;73;98;154;228;371;505;615;667;784;957;1203;1373;1537;1834;2239;2683;2845;3067;3321;3633;3802;4138;4362;4634;4862;5114;5308;5610;5823;6079;6262
US Texas;28995881;676587;16455;56.7494396877;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;8;10;12;13;21;23;39;51;56;57;64;83;143;194;304;334;352;410;974;1396;1731;2052;2552;2877;3266;3997;4669;5330;6110;6812;7276;8262;9353;10230;11671;12561;13484;13906;14624;15492;16455
US Utah;3205958;212818;2683;83.6879335288;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;4;6;17;28;39;51;63;78;112;136;181;257;299;346;402;480;602;719;806;887;1012;1074;1246;1428;1605;1675;1738;1846;1976;2102;2206;2303;2363;2412;2542;2683
US Vermont;623989;23871;768;123.0790927404;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;4;6;8;10;19;22;29;40.5;52;75;95;123;158;184;211;235;256;293;321;338;389;461;512;543;575;605;628;679;711;727;748;752;759;768
