Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;Last Trend
Malta;441543;320;412;93.3091454286;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2790591204;0.2387996348;0.2177092331;0.1957314983;0.1912897772;0.1805966356;0.1695503116;0.1417116735;0.1145127872;0.0941636909;0.0712276873;0.0637760708;0.0556620298;0.066002964;0.0814327177;0.0947271104;0.0979937911;0.0955724692;0.0960934377;0.1080890265;0.1416998424;0.1606670562;0.1607991773;0.1433237175;0.1190500033;0.0853036877;0.0707791674;0.0511133958;0.0444563568;0
Mauritania;4649658;1030700;7;0.150548707;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Mauritius;1271768;2030;324;25.4763447421;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3424391873;0.3068558012;0.2768616499;0.2523583576;0.1892726404;0.1461388873;0.1220576419;0.122864677;0.1201352139;0.1063899159;0.1022536619;0.1052521455;0.1114133536;0.1122579615;0.1192957242;0.112537139;0.0956770524;0.0774513836;0.0516625921;0.0322488701;0.0108835591;0.0059561666;0
Mexico;128932753;1943950;5847;4.5349221699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4407535618;0.3771394988;0.3420894416;0.2979600283;0.2912305413;0.2797181637;0.2617256536;0.228342424;0.1968164242;0.180312224;0.1810156648;0.1950702287;0.207858155;0.2050862253;0.1814288739;0.1578679027;0.1406596689;0.1334802366;0.1316277572;0.1361705223;0.1420632482;0.1479351072;0.1571676302;0.1595038466;0.1569551327;0.1475154318;0.1388003236;0.1309936512;0.1232310115;0.1182156299;0
Moldova;4033963;32850;2154;53.3966226264;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2629481508;0.2546427395;0.2602015311;0.2453825732;0.212172945;0.1876120557;0.1737684429;0.1722536659;0.1754645533;0.1751156614;0.1659183819;0.1624825343;0.1691236943;0.1838538447;0.1990430271;0.2153569193;0.2213752412;0.2157787618;0.1972973244;0.1680022215;0.1434012131;0.1262562749;0.1221747537;0.117554247;0.1067463995;0.0979076997;0.0927236819;0.0930755737;0
Monaco;39242;1;93;236.9909790531;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2303820476;0.1702915755;0.1335306859;0.1204471203;0.1216073957;0.1256259443;0.1006704807;0.0837269711;0.0726731479;0.0788161921;0.0892347678;0.0993575799;0.0996522422;0.0990408671;0.0920391861;0.0775180466;0.0794424165;0.0731273864;0.0749490481;0.0700688674;0.051585056;0.0293691577;0.0101925058;0
Mongolia;3278290;1553560;31;0.9456149395;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0233990673;0.02776785;0.0342381311;0.0403234312;0.0639925475;0.0715748889;0.077401741;0.0813563663;0.082202512;0.0636270172;0.0515485888;0.0489730895;0.0571487145;0.0671470834;0.0764883921;0.0752819538;0.0675454236;0.0589054985;0.1280000087;0.2223718402;0.3030887231;
Montenegro;628066;13450;303;48.2433374836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3424435601;0.3308599959;0.2571728329;0.1902639862;0.1166442477;0.090176603;0.0841316381;0.1085763189;0.1535679949;0.1770818222;0.1796924058;0.1648738175;0.1460941394;0.1088563036;0.0813458622;0.0574059928;0.0419483332;0.0331011348;0.033227721;0.0384667786;0.0410331919;0.0487537332;0
Morocco;36910560;446300;2283;6.1852217902;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2748857773;0.2636833949;0.2644583633;0.2463376789;0.2335904348;0.2350288591;0.2448023932;0.2603333254;0.259207612;0.242842151;0.2234285644;0.1944403626;0.1689630009;0.139589574;0.1178311833;0.1115766232;0.1191409932;0.1319617646;0.1340164109;0.1250740131;0.1105694482;0.0993613278;0.0953326392;0.0953663455;0.0979283421;0.099647435;0.1000051204;0.1074420379;0
Mozambique;31255435;786380;31;0.0991827501;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0992296449;0.1056407367;0.115789834;0.1154612242;0.1149054492;0.1073835282;0.1011324353;0.1101083541;0.1283900374;0.1452493528;
Namibia;2540905;823290;16;0.6296968993;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0893801006;0.0711403666;0.0553277445;0.0457805004;0.0442939452;0.0306174048;0.015937515;0.0059914389;0;0;0;0;0;0;
Nepal;29136808;143350;16;0.0549133591;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0739422165;0.1002832965;0.1262598453;0.1330126704;
Netherlands;17134872;33720;29214;170.4944162991;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6668445353;0.6489625954;0.5275613027;0.4098729971;0.3225748511;0.2777717628;0.2648499739;0.2602348602;0.2494483631;0.2326910732;0.2191451775;0.2154508535;0.217436767;0.2188503685;0.2203566145;0.2167452051;0.2068040752;0.1924615069;0.1787789273;0.172099618;0.1717069542;0.1714929728;0.1673404563;0.1552355303;0.137794519;0.1193725805;0.1052602372;0.0986963904;0.0961284901;0.0946791267;0.0913895505;0.0880507793;0.0841973102;0.0815883465;0.0838259094;0.0891679983;0.0961656594;0.0979148793;0.0928063966;0.0841594754;0.0760325391;0
Netherlands Aruba;106766;180;95;88.9796377124;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3586521371;0.2811770761;0.2031356628;0.1229089758;0.0814594804;0.052796574;0.0476708736;0.0468888269;0.0479982726;0.0514352704;0.0580394258;0.0721834938;0.0791558515;0.1034568096;0.1100368852;0.1016523216;0.0777149773;0.0448082386;0.0259888311;0
Netherlands Curacao;164093;444;14;8.5317472409;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0403920363;0.0319460084;0.0344156489;0.0444133436;0.0512419981;0.0569779331;0.056875255;0.0484544354;0.031966788;0.0139931605;0;0;0;
New Caledonia;285498;18280;18;6.3047727129;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0483301006;0.0208880941;0.0216341347;0.0309719392;0.0347800294;0.0349024334;0.0280495239;0.0173933244;0.0159020494;0.0318040988;0.0363475414;0.0281038134;0;0;0;0;0;0;
New Zealand;4822233;263310;1401;29.0529304577;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4887647167;0.4933407258;0.4672262743;0.4352367312;0.3582589969;0.3245267812;0.3043360637;0.2897712533;0.251101121;0.1994511244;0.1568996389;0.131836982;0.1168854038;0.1117428803;0.1120401372;0.1076039696;0.0996638007;0.0887900847;0.07796174;0.0671660699;0.05762365;0.0502611899;0.0452124008;0.0386400923;0.0346969811;0.0329751252;0
Nicaragua;6624554;120340;9;0.1358582027;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Niger;24206644;1266700;584;2.4125607829;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4429802161;0.5089745603;0.5042324514;0.4185825557;0.3292364131;0.2823533172;0.2612613111;0.2543482859;0.237752217;0.2021533128;0.1752930905;0.1416235428;0.1167815278;0.093141488;0.0710405275;0.0539490895;0
Nigeria;206139589;910770;442;0.2144178137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3366924326;0.2656059195;0.1980851424;0.1881855121;0.1926788052;0.2023875924;0.1975736475;0.192723059;0.17177632;0.1532975131;0.1414556014;0.1205955576;0.1025398106;0.0756503344;0.0737752939;0.0732603995;0.0800441439;0.0820960355;0.0815041759;0.0764862596;0.0715914569;0.0937952157;0.1132287802;0
North Macedonia;2083374;25220;1081;51.886987166;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1834182493;0.245822398;0.3308899824;0.3601850854;0.3654118199;0.3323692522;0.2908428611;0.2450852955;0.1961107945;0.1650933248;0.143646215;0.1256071702;0.1123739058;0.1082159452;0.111044276;0.1185370557;0.1237203266;0.126249185;0.1383944375;0.1418119751;0.1357824035;0.1167625407;0.0913469327;0.0792845837;0.0802258838;0.0948181474;0.1016297004;0.1065845541;0.1006912428;0.1015659774;0
Northern Mariana Islands;57559;460;13;22.5855209437;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.040516561;0.0360037516;0.0333232726;0.0468375932;0.052551805;
Norway;5421241;365268;6896;127.2033469827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4361686009;0.4564753151;0.3974932107;0.3179501033;0.3281414417;0.3701121171;0.409849632;0.4467487704;0.3797759316;0.2921797423;0.214005219;0.1534480963;0.1217753668;0.1002639133;0.0990808255;0.1022337388;0.1104801758;0.1151238528;0.1262239167;0.1284065268;0.1233866044;0.1280604295;0.1245901609;0.1246009;0.1163833554;0.101914947;0.0849158034;0.0756496064;0.0747759229;0.0760214822;0.0767602861;0.0712861264;0.0657886656;0.0606464277;0.0581250303;0.0548268921;0.0478772421;0.045129367;0.0442939402;0.047194677;0.0479603028;0.0507845247;0
Oman;5106626;309500;1019;19.9544670003;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0803319074;0.0526140034;0.0307566944;0.0297121134;0.0294341891;0.0287338301;0.0346315968;0.0524333892;0.0789912343;0.1071490738;0.1668821118;0.2386142097;0.3014823975;0.3165157183;0.2362756521;0.159993074;0.1349194514;0.1657817658;0.202482095;0.2142155987;0.2033612992;0.1836463088;0.1638278532;0.1398797667;0.1269498099;0.1124073128;0.1074310973;0.1110513259;0.1131613696;0.117140127;0.1241175822;0.1336107746;0.1419967079;0.1465511517;0.1445046876;0.1358019776;0.1418230033;0.1569324662;0.1728452934;0.1797911022;0
Pakistan;220892340;770880;6919;3.1322951262;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.208730307;0.2534559525;0.4289318108;0.59971162;0.7200013829;0.7329793141;0.5517509207;0.4159265787;0.3196229718;0.249484107;0.2060020258;0.1490296794;0.1289960055;0.1140472267;0.1184776844;0.1168443055;0.1130635528;0.1095550999;0.1064079267;0.1199527404;0.1316849712;0.146202443;0.1415145357;0.1399156608;0.1445715861;0.1475625684;0.1396680897;0.1186336258;0.0952663795;0.0789436977;0.0774684657;0.0800699034;0.0852427677;0.0983704563;0
Panama;4314767;74340;3751;86.9340105735;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.301421824;0.2586181328;0.2564809001;0.2797630061;0.329555633;0.3487398479;0.3393632923;0.2809860415;0.2145921224;0.1896358944;0.1853536919;0.1982931394;0.1872837739;0.1737871187;0.1513103556;0.1334423098;0.1196516649;0.111401147;0.1172448094;0.1195411446;0.1215229121;0.1139187539;0.1100082767;0.1106410246;0.1197038023;0.1253827213;0.1229663641;0.1157343072;0.0932287864;0.0735537148;0
Papua New Guinea;8947024;452860;7;0.0782383058;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Paraguay;7132538;397300;174;2.439524332;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2109813403;0.228656487;0.2152701003;0.216484038;0.2193439354;0.1964612505;0.1630367173;0.1121407758;0.0876386967;0.0713245351;0.0859661352;0.1102920896;0.1293588405;0.1322924867;0.1134012479;0.1011818289;0.0780823555;0.0739122469;0.0663174675;0.0599849167;0.0655325405;0.0725030188;0.0853565356;0.1019547305;0
Peru;32971854;1280000;12491;37.8838266116;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4385102674;0.44772732;0.4397051437;0.4605411403;0.4117578701;0.3601464561;0.2925910034;0.2174737524;0.1613280687;0.1207085809;0.1174437575;0.1258628105;0.1333716318;0.1443392764;0.151425496;0.1577493503;0.1723005377;0.1822621761;0.1819262417;0.1648548452;0.165548533;0.1741883509;0.1841684718;0.224756047;0.2499612337;0.2671646689;0.2579741558;0.222644653;0.1968723771;0.1732280485;0.1703536443;0.1582834031;0
Philippines;109581078;298170;5660;5.1651253148;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4070929075;0.3534143622;0.3371355967;0.3189055391;0.2612842273;0.1928216903;0.1449524564;0.134343552;0.1566604868;0.1867843402;0.2248687109;0.2343176039;0.2147710177;0.1836737579;0.1861650912;0.2095340047;0.2293409838;0.2619365974;0.25341002;0.2271193225;0.2001694778;0.1634762324;0.1362403336;0.1054906004;0.0889834753;0.0790230281;0.0697525048;0.0614609242;0.0587443067;0.0592175194;0.0667332848;0.0845415306;0.091839691;0.0997006233;0
Poland;37846611;306230;7918;20.9212920015;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4693184142;0.4429837079;0.415744592;0.3863406447;0.3255398037;0.3105023933;0.271049229;0.2567676908;0.2483117839;0.2329327907;0.2255048977;0.2029106445;0.195463735;0.1842738385;0.1790699634;0.1708263251;0.1644435644;0.1583648412;0.1438855935;0.1412995987;0.1424158856;0.1460119946;0.1486762887;0.1404301907;0.1320155362;0.122679441;0.1139581487;0.1089172441;0.101851959;0.0975367498;0.0897187443;0.0824516959;0.0749871313;0.0728021252;0
Portugal;10196709;91590;18841;184.7753034827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3099383027;0.316074013;0.3620124982;0.4036589923;0.4181675535;0.4153782372;0.4001409146;0.3731613742;0.3471337177;0.3225032531;0.2985537206;0.2832859654;0.2602997956;0.2501395679;0.2347820986;0.2219963235;0.2188687553;0.2089797799;0.194873252;0.1740994355;0.1537691447;0.1376461037;0.1289294291;0.1185238951;0.1098295544;0.0959685269;0.0848645079;0.079008046;0.076263557;0.0848887079;0.0944228483;0.1018445654;0.0930049243;0.0802930245;0.067609801;0.0604294263;0
Qatar;2881053;11610;4103;142.4132079486;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9519094651;1.0843739012;1.022485316;0.3686077077;0.1964311156;0.103197494;0.0912733184;0.0656910924;0.0419845329;0.0242284227;0.0203224838;0.021931097;0.0254076825;0.0509096472;0.05898301;0.0648851603;0.0661282338;0.0918066149;0.1207935227;0.1477675449;0.1730908441;0.1838149597;0.1867318004;0.192616869;0.2132008051;0.2301630008;0.2382569801;0.213573826;0.1754702678;0.1352522803;0.108614609;0.09836739;0.0980353078;0.1029246384;0.1035129566;0.1059563531;0
Romania;19237691;230170;7707;40.0619804113;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4188332595;0.4552878674;0.4065236177;0.3711194171;0.272392302;0.2359946668;0.2086123855;0.2026337421;0.1975476038;0.1706706886;0.181667593;0.215387754;0.25619044;0.2653921413;0.255070428;0.221506818;0.2044181882;0.1996741094;0.1915553494;0.1780756075;0.1450409666;0.129978475;0.1279742288;0.133318018;0.1348764282;0.1237527138;0.1055397482;0.0968675188;0.0988191726;0.1028991924;0.107100924;0.1041649931;0.0957294038;0.0851986919;0.0816523255;0
Russia;145934462;16376870;27938;19.1442100907;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1342736235;0.185498129;0.250339207;0.2876566294;0.3206258304;0.295841714;0.2827480181;0.2941936645;0.3125611067;0.3134073191;0.2877901703;0.2575108567;0.2227496784;0.2113592154;0.218506462;0.2393135515;0.2587327593;0.2564681943;0.2469496203;0.2365806492;0.2320117342;0.2394322162;0.2408223868;0.229634706;0.2114202141;0.1870649131;0.1756169377;0.1732677156;0.1801067135;0.1848359623;0.1838375758;0.1812406337;0.1782329256;0.1774402426;0.1774275819;0.1779222443;0
Rwanda;12952218;24670;138;1.0654545808;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2527749564;0.2480137895;0.1871655502;0.1487307246;0.1215820804;0.123555927;0.117663882;0.0971133159;0.081994727;0.0733309846;0.0733388222;0.0792600746;0.100168231;0.0883894533;0.0647835966;0.052711678;0.0443216125;0.0538666022;0.0691318175;0.0697374906;0.0712833645;0.0768982689;0.0739556232;0
Saint Kitts and Nevis;Not defined;Not defined;14;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041834444;0.0399244826;0.0724748929;0.0867121591;0.0890578696;0.0804645652;
Saint Lucia;183627;610;15;8.1687333562;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0348704532;0.0213282279;0.0190230108;0.0168029629;0.0152934001;0.0144532681;0.0131157676;0.0212785143;0.0211275964;0.0209792258;0.0079549303;0;
Saint Vincent and the Grenadines;110940;390;12;10.8166576528;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0157005686;0;0;
San Marino;33931;60;426;1255.4890807816;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2202885634;0.2284820398;0.248947175;0.2345212214;0.2110023728;0.1735077256;0.1553523704;0.1441355157;0.1240633772;0.1076210311;0.0909437483;0.0831082674;0.0893090931;0.110271249;0.1220742414;0.1230636841;0.1144191309;0.0990551094;0.0860575199;0.0724002308;0.0589920527;0.0443380928;0.0338830895;0.0320776915;0.0370658618;0.046960182;0.057243327;0.0703417085;0.0808047953;0.0892817113;0.0999063918;0.1206464954;0.1525900078;0.1624585748;0.1473069568;0.1135377785;0.0770723378;0.0506551099;0.0577341574;0
Sao Tome and Principe;Not defined;Not defined;4;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Saudi Arabia;34813871;2149690;6380;18.3260287257;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5018083215;0.5207303026;0.4046165052;0.27487096;0.2169016793;0.2259613341;0.2673062651;0.267091736;0.255044702;0.2231119093;0.2221754794;0.2240696248;0.2204759589;0.2145522519;0.1737828877;0.1396731037;0.1113246673;0.1051798903;0.1067629594;0.1101552295;0.1118439629;0.1103981099;0.1109296049;0.1095341425;0.116200852;0.1167889953;0.1159142981;0.1183654084;0.1267692118;0.1393841811;0.148536741;0.1494371511;0.144000073;0.1381473575;0
Senegal;16743927;192530;335;2.0007253973;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1819572859;0.1384855717;0.1415837985;0.1852637985;0.2261205237;0.2465253824;0.2401811909;0.1923723398;0.1500000132;0.1281841017;0.1241560663;0.1253966872;0.1215929624;0.1249839831;0.1141612169;0.0988542269;0.0853851028;0.0759538732;0.0686960325;0.058310694;0.0554575166;0.0527400236;0.0595893089;0.0700243743;0.0785458753;0.0859917371;0.0837000396;0.0843084168;0.0860993055;0
