Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
Japan;126476461;364555;0.2351557953;0.0011687097;0.0021841392;0.0023912283;;;;;;;;;;;;;;;;0.0958307867;0.055148215;0.0380904643;0.0387094307;0.0362926153;0.0316755196;0.0266900961;0.0242698635;0.0231488604;0.022671447;0.0586905065;0.1242537913;0.1897977321;0.2351557953;0.2218573036;0.17769359;0.1392506589;0.1269716445;0.1367262679;0.1415917118;0.1388201145;0.1270837333;0.1125531173;0.1019106931;0.0944689313;0.0876823011;0.0770229038;0.0686675419;0.0708136737;0.0793549137;0.095632535;0.1081358024;0.1140032577;0.1063068368;0.09444405;0.0867541857;0.0812096321;0.0806240865;0.07692167;0.0751514407;0.0692537044;0.0639381313;0.0519541479;0.0385669935;0.0295765702;0.0295779743;0.0399607498;0.0471857019;0.0536955256;0.0581376998;0.0606782931;0.0649357111;0.0737053391;0.0849516927;0.0890891187;0.0831402891;0.0735273372;0.0714838675;0.074520803;0.0955101796;0.1094729348;0.1135900979;0.1072254985;0.0939567746;0.0881073144;0.0913367856;0.1027427119;0.115282932;0.1190938722;0.107726838;0.0929022435;0.0745001306;0.0713750692;0.0717039362;0.0750925404;0.0709499021;0.0554256779;0.0402130611;0.0319156756;0.0344408098;0.0396079009;0.0411785293;0.0391255316;0.0300853552;0.0211523889;0.0137513601;0.0088410328;0.0097406158;0.011578187;0.0164123844;0.0168327773;0.0155314309;0.0131214157;0.0104523691;0.0082315066;0.0071393477;0.0064031461;0.0062692974;0.0060930737;0.0059135193;0.0056875424;0.0050465579;0.0044670952;0.0035644191;0.0030098274;0.0026025694;0.0023595168;0.0025782316;0.0026246144;0.0026970733;0.002433339;0.0021292059;0.0019247815;0.0013732047;0.0012810846;0.0011687097;0.001426091;0.0019094263;0.0022608601;0.0025111805;0.002360001;0.0023892427;0.0024426485;0.0024960361;0.0023820708;0.0023274813;0.0021944995;0.0021841392
Jordan;10203134;88780;0.3014577237;0.0041037982;0.0214019483;0.0312862109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3014577237;0.2147461177;0.1752529027;0.1573353136;0.1615989148;0.1637353263;0.1523520296;0.130533353;0.0948365931;0.0665604292;0.0429660084;0.0355580763;0.0349897087;0.038594095;0.0450359978;0.0455573232;0.0423312667;0.0326959843;0.0258229251;0.0213100754;0.0191424427;0.0198047922;0.0175387119;0.0155615766;0.0129171045;0.0114671832;0.0103882513;0.0094241383;0.0099432275;0.0112664982;0.0121726258;0.0132372891;0.0124962262;0.0113587823;0.0100827016;0.008433096;0.0076051104;0.006224954;0.0052534641;0.0041037982;0.0042636985;0.0047945317;0.0055098504;0.0058567657;0.0061787421;0.0066748541;0.0103455894;0.0156806941;0.0219911623;0.0274179874;0.0308768447;0.0327613678;0.0307085294;0.0266246956;0.0208880941;0.0161424531;0.013670597;0.0147232414;0.017532377;0.0217768709;0.0250608177;0.0268843846;0.0250846762;0.0201518597;0.0143992146;0.0097069671;0.0072249619;0.0063316564;0.0064146971;0.0063730703;0.0062236495;0.0060619234;0.0070418887;0.0074438428;0.0082938851;0.0096608117;0.0114103586;0.0139863772;0.0168090099;0.0187627854;0.0201787507;0.0214019483
Kazakhstan;18776707;2699700;0.3251197275;0.0137852269;0.0178291861;0.0415196336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2004804806;0.1180339887;0.109552714;0.1015935922;0.1298537414;0.1823526099;0.2600180958;0.3246614031;0.3251197275;0.2838000906;0.2032441297;0.1500391963;0.1195965071;0.1138586475;0.1140753526;0.1129988538;0.1101983155;0.0989920901;0.0870677605;0.0689321496;0.060540528;0.0594434107;0.071541781;0.0899276559;0.1014674585;0.1057683802;0.0991500905;0.0865330682;0.075293155;0.0696301201;0.0681334182;0.0700374679;0.0733041833;0.0764714411;0.0748616571;0.0685923198;0.0616039277;0.0557291751;0.0511490345;0.0523744434;0.0559612977;0.0606162864;0.0602729425;0.0544245893;0.0468415763;0.0395086295;0.0380213721;0.0399859549;0.0426396502;0.041222927;0.0370253611;0.030094437;0.0253619656;0.0222040249;0.0222461965;0.0237608506;0.0270675611;0.0362624616;0.0434249109;0.0472463135;0.0445068189;0.0421001637;0.0428243309;0.0464125694;0.0512567295;0.0475220962;0.0405751247;0.0322601919;0.0287373447;0.0292294137;0.0326802913;0.0381918301;0.0402393155;0.0398432797;0.0354114405;0.0295458913;0.0234355295;0.017905961;0.0152534641;0.0137852269;0.0147950554;0.0178291861
Kenya;53771296;569140;0.2456620866;0.0273611044;0.0435289982;0.0391079509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2119853724;0.1659718911;0.1349823267;0.1153624428;0.1273047426;0.1640008911;0.2155802365;0.2456620866;0.2408706712;0.1969548023;0.142529435;0.1081522058;0.0919649258;0.0822367908;0.0669212612;0.0455246496;0.0318451037;0.0273611044;0.029883572;0.0357176999;0.0399967687;0.0428833031;0.0455097236;0.0463662543;0.0476029029;0.0469442917;0.0435654489;0.0425189996;0.0421542774;0.0421266916;0.0411408019;0.0365731807;0.0330016324;0.0292242994;0.0278300661;0.0293168787;0.0327013372;0.0399184173;0.0476163019;0.0575931439;0.0665312136;0.0708623322;0.0682328857;0.0594232533;0.048475622;0.0405363658;0.0362414699;0.034771595;0.0328464521;0.0301524175;0.0321923902;0.0379765494;0.0443584334;0.0495734932;0.0522232356;0.0555464101;0.0583953725;0.0580978875;0.0527533312;0.0445758513;0.0392336174;0.0435097818;0.0560794208;0.0696981345;0.0808159341;0.0804924395;0.0725206505;0.0588337596;0.0478290217;0.0440927029;0.046070154;0.0510144914;0.0549744359;0.0550657924;0.0525402264;0.0483426438;0.0435289982
Korea, South;51269185;97230;0.7621466341;0.0004938578;0.0038226539;0.0046873692;;;;;;;;;;;;;;;;;0.1115041773;0.1163201176;0.1135591023;0.0983708291;0.0716633054;0.0492682046;0.0386143557;0.0357877156;0.0272934993;0.0176520814;0.0094797327;0.0093250181;0.0137963626;0.1062517226;0.237308001;0.4380661256;0.6939240131;0.7621466341;0.7427615156;0.5919955173;0.426807561;0.3407743426;0.3017511629;0.3168463172;0.3164309919;0.2938513205;0.2538313422;0.202033001;0.1633797413;0.1300996675;0.1044000676;0.0845256573;0.0662003105;0.0506931942;0.0363072109;0.025158744;0.0196789359;0.0177784821;0.0158945983;0.0142472318;0.0116063117;0.0106399594;0.0108730939;0.0115015645;0.0128772088;0.0141449556;0.0141353536;0.0130752959;0.0109374058;0.0093615115;0.0087688464;0.0096206168;0.0110401988;0.0117113144;0.0117020442;0.0112434808;0.0108802041;0.0103105087;0.0098768198;0.0094198227;0.0085576063;0.00765599;0.0065996113;0.0055600887;0.004693521;0.0040352142;0.0035537077;0.0031245761;0.0028352812;0.0026921992;0.0025820565;0.0024490431;0.0022698043;0.0020211894;0.0017268239;0.0014025555;0.0011734447;0.0010625015;0.0010300443;0.0010602154;0.0010357987;0.0010347028;0.0010180582;0.0009627191;0.0008998535;0.0007828037;0.0007433337;0.0007427126;0.0007576524;0.0007108973;0.0005637177;0.0004938578;0.0005705345;0.0009627875;0.0015617294;0.00215867;0.0025692268;0.0027014139;0.0026562281;0.0024892383;0.0022631624;0.0019931816;0.0016790638;0.0015623338;0.0015445225;0.0016699195;0.0017727636;0.0018293948;0.0018785188;0.0018451297;0.0019908164;0.0025057169;0.0033353808;0.0041823676;0.004531955;0.004243761;0.0036624625;0.0032528801;0.0032556125;0.0034331112;0.003631079;0.0037968235;0.0039253311;0.0039536177;0.0039179696;0.0038032908;0.0038226539
Kosovo;1810463;10.877;0.1366171328;0.0021883565;0.0174257475;0.0215716487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.082073619;0.0754362717;0.0692841349;0.0575423176;0.0453501337;0.0481356954;0.0584228523;0.0725660225;0.0889990946;0.1044618846;0.1224444649;0.1356080026;0.1366171328;0.1288168919;0.1145493415;0.1018805834;0.0903568938;0.0801807954;0.075940695;0.0740875931;0.0695994702;0.0622241447;0.0524627837;0.0465306065;0.0450732706;0.0464684683;0.0455334167;0.0389931072;0.0302234878;0.0218069804;0.0156259562;0.0116362922;0.0123790424;0.0137032244;0.0144096565;0.0126493066;0.0086279003;0.0051012053;0.0021883565;0.00232695;0.0039083035;0.0087945761;0.0142040671;0.01883643;0.0192358585;0.0155340166;0.0107506057;0.0074169259;0.0081212065;0.0098773139;0.0115367277;0.0106564715;0.0098001232;0.0086790512;0.0088347074;0.0089938217;0.0077830052;0.006190242;0.0044930528;0.0044283292;0.0060205508;0.0088848698;0.0123066528;0.0153846831;0.0172776513;0.0185586243;0.0192467878;0.0199097224;0.0201990792;0.0196835667;0.0184076809;0.0174257475
Kuwait;4270571;17820;0.1835930773;0.0198553279;0.020136993;0.0180054992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1835930773;0.096843771;0.0560794208;0.0418228964;0.0272618182;0.0198553279;0.0206735542;0.0272119967;0.033545655;0.038352876;0.0461620838;0.0624420766;0.0845299392;0.1037816095;0.1128890163;0.1059252137;0.0937599161;0.0806240865;0.0727824514;0.0725401693;0.0726947332;0.0711960442;0.0605362037;0.0445522731;0.032336277;0.0323064196;0.0413747224;0.0559893769;0.06214507;0.0656911122;0.0688949017;0.0730638736;0.0922514224;0.1118825296;0.135958676;0.1572045858;0.1623376433;0.1627623938;0.1464106949;0.1285903567;0.1169622328;0.1055799504;0.1011990931;0.0897099598;0.0735138422;0.0609650381;0.0560499417;0.0612514413;0.0701089671;0.0721632651;0.0689921611;0.0640279019;0.0602196404;0.0642062875;0.071812365;0.0793285874;0.083025666;0.0779302047;0.0727300831;0.0689534654;0.0702112428;0.0735270585;0.0749867164;0.0735133702;0.0725228849;0.0747401142;0.0748772811;0.0775902345;0.0742939088;0.0786946082;0.0822294733;0.0893164862;0.0934655946;0.0906643464;0.0879636539;0.0814150098;0.0793070054;0.0743862424;0.0716799551;0.0666982534;0.0626851718;0.0588572657;0.055154788;0.0522666534;0.047473526;0.0425223219;0.0370003411;0.0334391191;0.0329700196;0.0347618968;0.037011303;0.0373232098;0.0355783966;0.0324389316;0.0290292236;0.0264827863;0.0238251847;0.022143299;0.0208344149;0.0204224916;0.0205603847;0.020136993
Kyrgyzstan;6524195;191800;0.3579060687;0.0155978543;0.0163674596;0.0348781653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3579060687;0.2531048511;0.2021117936;0.1611001869;0.1682569069;0.1474149978;0.1190299644;0.0942516679;0.0815707576;0.0777843558;0.1099805611;0.134304921;0.1632107341;0.1659350961;0.1372265053;0.1160803546;0.0916538124;0.0990161291;0.0965379191;0.0907528068;0.0731763227;0.0546122498;0.044816293;0.0451874379;0.0488974487;0.0508341139;0.049133519;0.0429842778;0.0404734255;0.0356501113;0.0336449736;0.0284290299;0.0224260878;0.020017925;0.0195269732;0.0213155615;0.0215926713;0.0213514179;0.0233344687;0.0255607618;0.0287858758;0.0297849099;0.0278460635;0.0257319537;0.0278081838;0.0310985434;0.0340551221;0.0318465765;0.0273855422;0.023568664;0.0202443416;0.0210411058;0.0235023766;0.0267138833;0.0302463804;0.0325419699;0.0317330273;0.0286964853;0.0251171276;0.0236510328;0.0227914268;0.0235469376;0.0270514159;0.0325899864;0.0370403567;0.0379860891;0.0364266136;0.0316520292;0.0267777392;0.0227412632;0.0192497515;0.0179490182;0.0169163378;0.0172679476;0.0165825969;0.0155978543;0.0163674596
Laos;7275560;230800;0.0920483451;0.0044346986;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0473435223;0.0681157665;0.0868527253;0.0920483451;0.0835329259;0.0712787142;0.0561944433;0.043898815;0.0281966153;0.0136085703;0.0044346986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;1886198;62200;0.3136300395;0.0012251172;0.0012251172;0.0018315018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2924265025;0.2848962696;0.2960927762;0.3136300395;0.2982449659;0.2483538941;0.2109720695;0.1779550731;0.1682856381;0.1534442192;0.1387755567;0.1258387883;0.1173228542;0.1163073425;0.1075474333;0.1014158579;0.087173275;0.0796943354;0.0682842138;0.0591004127;0.050233938;0.038198814;0.0337027842;0.027958565;0.0293051479;0.0306055007;0.032294833;0.0309168399;0.025054923;0.0194935576;0.0135874334;0.0110499975;0.0132346842;0.0176035077;0.0217992931;0.0228111021;0.0209605331;0.0190168703;0.0162436235;0.0167385281;0.0164914586;0.015695673;0.0150465644;0.0141717928;0.014574119;0.0143748225;0.0132189456;0.0114865458;0.0099755724;0.0091858093;0.0090154774;0.0082001115;0.0084891715;0.0086780034;0.0094242149;0.0098282963;0.0088336653;0.0071509738;0.0058476843;0.005985129;0.0081881235;0.0110552199;0.0129324283;0.012426858;0.0090933753;0.0064911454;0.0046947714;0.0058903071;0.0070053969;0.0072095712;0.0062901254;0.0046434681;0.0038205089;0.0031676038;0.0032392287;0.0028369079;0.0022393917;0.0018412316;0.002226098;0.0028826601;0.0036137443;0.0036841607;0.0031311386;0.0023509171;0.0014984769;0.0012656554;0.0012251172
Lebanon;6825445;10230;0.2154747615;0.0044017058;0.0120806069;0.0100864553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1512719093;0.1784439527;0.206973443;0.198904423;0.2081868491;0.2053905237;0.2133657825;0.2154747615;0.1924139948;0.1677711787;0.1362193665;0.113941745;0.1000348808;0.092490755;0.1010250909;0.1290504322;0.1439006686;0.1644925109;0.1600018463;0.1425316774;0.1167896529;0.0888748663;0.0782818003;0.0619588888;0.0552345603;0.0447306308;0.0384214187;0.0339213758;0.0296722227;0.0275170723;0.0242265791;0.0220486631;0.0227038629;0.0234394615;0.0270616493;0.0287487123;0.027798236;0.0247134631;0.0187099773;0.0163093585;0.0137090491;0.0140549676;0.0128859343;0.0104512728;0.0075591168;0.0050520833;0.0044017058;0.0045025347;0.0053963205;0.0071295986;0.0082969534;0.0086098067;0.0081288063;0.0071077678;0.0065793022;0.0063050409;0.0061519935;0.0058836247;0.0053885585;0.0049063028;0.0049922132;0.0085305144;0.0133066944;0.0187406879;0.0236856809;0.0251862481;0.0252107594;0.0220713635;0.0182687636;0.0138367022;0.0100457434;0.009174839;0.0102807643;0.0130203282;0.0152325781;0.0210528566;0.0285464921;0.0348810826;0.0374591679;0.0317183665;0.0237269377;0.0162060743;0.0127945092;0.0125977763;0.0115103807;0.0117079799;0.0123799073;0.0135742834;0.0138690901;0.0150756854;0.0154190621;0.0160505547;0.015195551;0.0127028001;0.0111068208;0.0104988144;0.0120806069
Lesotho;2142249;30360;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liberia;5057681;96320;0.2885450649;0.0075524559;0.0347546863;0.0327455919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2885450649;0.2451894735;0.189207115;0.1573718094;0.1399603991;0.1237215403;0.1066819197;0.0820837544;0.0764171975;0.0719054681;0.0780355329;0.0782946668;0.0728231313;0.0622964697;0.0520148472;0.0462352787;0.0419052738;0.0423020078;0.0436937469;0.046489187;0.0471180162;0.0426745125;0.0339734019;0.0263420967;0.024435316;0.0264593014;0.0313287616;0.0372037452;0.0431508917;0.0458397226;0.0433104164;0.0370013664;0.027143281;0.0185149515;0.0124898317;0.0103065535;0.0105462738;0.0123480175;0.0145242444;0.0154792168;0.015975342;0.0157183174;0.0175978466;0.0197556596;0.0237810226;0.0252249039;0.0230876503;0.0179898807;0.010717244;0.0075524559;0.007909432;0.0128900481;0.0186316718;0.0254194376;0.029395987;0.0303934407;0.0296185819;0.0281210265;0.029790576;0.0316894417;0.0344783103;0.0355580763;0.0347546863
Libya;6871292;1759540;0.1799312539;0.001546795;0.0939572733;0.0396825397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1521144067;0.1241941887;0.0837160325;0.0625167743;0.0572124632;0.061484737;0.0538289314;0.038718368;0.0553319651;0.1054164151;0.1556745591;0.1799312539;0.1472866875;0.0848947619;0.0409729437;0.0235842944;0.0319890972;0.0380586352;0.0380904643;0.0315295879;0.021288521;0.0131155911;0.007649866;0.0056340257;0.0046297534;0.004608417;0.0044733582;0.0042260093;0.003867664;0.003512205;0.0032733662;0.0030190013;0.0027488969;0.0023501925;0.0019535159;0.001689305;0.0015564249;0.0015540062;0.001551595;0.0015491913;0.001546795;0.0026980395;0.0049857729;0.0083816853;0.011733322;0.0150962532;0.0172265049;0.0205049346;0.0221302939;0.0220935098;0.0194710682;0.0372406599;0.0598948405;0.0913335426;0.1142555495;0.1248683182;0.1274242794;0.119627769;0.1152044259;0.0979035366;0.0913335426;0.0860642933;0.0964052088;0.1071529485;0.1120839958;0.1100722893;0.0939572733
Liechtenstein;38128;160;0.1225349736;0.0001452327;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1225349736;0.1156147017;0.0911198107;0.0618815431;0.0396248623;0.0287954737;0.0272407902;0.0321770297;0.0396124882;0.0492126245;0.0522364611;0.0459476939;0.0339997543;0.0198003862;0.0115945396;0.0065150025;0.0050270884;0.0042827532;0.0041467627;0.0038945683;0.0035273916;0.0031629283;0.0029187165;0.0027933233;0.0027855423;0.0027778045;0.0027701096;0.0026805703;0.0025098005;0.0022583481;0.0020080914;0.0018408334;0.001755933;0.0017528551;0.0016043222;0.0013109052;0.0008729821;0.0004360149;0.0001452327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lithuania;2722289;62674;0.4756016243;-0.010095705;0.004805847;0.0109636469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3280942012;0.4129308277;0.4646811345;0.4756016243;0.4089227343;0.2985794169;0.2313277424;0.1861156843;0.1632181168;0.1451935223;0.1243805194;0.1123419906;0.098837526;0.0939148038;0.0920139417;0.0908107742;0.0823526838;0.0709953419;0.0563704376;0.0479154294;0.0426561538;0.0413636484;0.039613712;0.0340756681;0.026734872;0.0197906137;0.0167140251;0.0175975123;0.0250259432;0.0341267121;0.041034707;0.0422309001;0.0357245082;0.0280938302;0.0197904294;0.015969681;0.0137997034;0.0116336782;0.0031563981;-0.0039200137;-0.010095705;-0.0090485772;-0.0024314487;0.0028072547;0.0078862389;0.0055440114;0.0047394692;0.0040676408;0.0036400531;0.0035674124;0.0051705328;0.0071589837;0.0090683597;0.0095989063;0.0083822032;0.00734828;0.0062817508;0.0064646036;0.0063188221;0.0060584024;0.0063963367;0.0072074797;0.0081220604;0.0086505442;0.0082727878;0.0074191387;0.0063798261;0.0055632104;0.0050717541;0.0046352955;0.0046136741;0.0043406865;0.0040725848;0.0035061895;0.0027949963;0.0022889138;0.0020838615;0.0025227119;0.0034024999;0.0042280083;0.0047050897;0.004588844;0.004805847
Luxembourg;625978;2590;0.5289818226;0.0005184411;0.0008456144;0.0007409237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4176009245;0.4730476665;0.5289818226;0.5240401343;0.4682757658;0.3634387998;0.2833218318;0.2207728845;0.1877575575;0.1700321277;0.1524091632;0.1296867593;0.1038940156;0.086365612;0.0731797907;0.0671106896;0.064869952;0.0636428746;0.0586326325;0.0464852453;0.0381672296;0.031065612;0.0286414764;0.0284872278;0.0275884764;0.0252247379;0.0192836722;0.0132839558;0.0093396148;0.0088345573;0.0113367918;0.0143879099;0.0145941628;0.0126243871;0.0102567712;0.008704164;0.0086410197;0.008555615;0.0079459973;0.0068317942;0.0051263957;0.0040384808;0.0037722962;0.0036861013;0.0042724604;0.0045476389;0.0043974588;0.0037420037;0.0030027406;0.002643474;0.0024390425;0.0025417582;0.0024924067;0.0024865863;0.0021790147;0.0018728085;0.0016972336;0.0016933047;0.0019469289;0.0021357603;0.0023874658;0.0023183999;0.0022915491;0.0022865035;0.0023438403;0.0023180987;0.0021240249;0.0018264149;0.0013826366;0.0010041854;0.0007939665;0.0008557095;0.0009589538;0.0011665714;0.0011864763;0.0010189348;0.0007478505;0.0005603464;0.0005184411;0.0006216718;0.0007663079;0.000889966;0.000889377;0.0008678591;0.0008464524;0.0008456144
MS Zaandam;Not defined;Not defined;0;0;;;Missing Country;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Madagascar;27691018;581795;0.1957116809;0.0021929956;0.0349713629;0.0352839931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.193825482;0.1802890248;0.1957116809;0.1799806065;0.1558092296;0.1304699695;0.0952261355;0.077533123;0.0663709792;0.0665800101;0.0708568971;0.0678863651;0.0636591794;0.0525319087;0.03943098;0.0326608113;0.0274912595;0.0227788246;0.0174530561;0.0177744322;0.0203955428;0.0244715831;0.02432586;0.0184197046;0.0114401152;0.0047151494;0.0022014443;0.0021929956;0.0032787325;0.0069180116;0.0105064924;0.0134921973;0.0139337054;0.0117898553;0.0109729233;0.0182293035;0.0270847493;0.0344392503;0.0362926153;0.0480996999;0.0572494254;0.0626189247;0.0549440958;0.0291990361;0.0137745497;0.0099803124;0.0304617842;0.0482187601;0.070086068;0.0842262167;0.0912555448;0.0877573059;0.0792785896;0.07505804;0.0772199394;0.0894265557;0.0946304765;0.0902516548;0.0783361013;0.0672842919;0.0610023625;0.0600435924;0.0628548997;0.0636352997;0.0616229425;0.0557000364;0.0512096937;0.050297347;0.0479289955;0.0490909184;0.0430829955;0.0401380214;0.0369819622;0.0349715626;0.0349713629
Malawi;19129952;94280;0.247284787;0.0123827747;0.0252932769;0.0277777778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0521751786;0.0303574086;0.015041815;0.0148188514;0.0146024028;0.0359992087;0.093529092;0.1421247924;0.1706312057;0.1450603476;0.0879322569;0.0445132951;0.0217781809;0.0215692876;0.0176158489;0.0141933849;0.0123827747;0.0177059896;0.0235199491;0.0287373447;0.0368500223;0.0473735068;0.0616783638;0.068387034;0.0638370532;0.051363229;0.0380904643;0.0326316882;0.030305258;0.0269858444;0.0258334494;0.0241136891;0.0252086741;0.0237517048;0.0175112306;0.0231298728;0.0289331807;0.0394649159;0.0567934422;0.0911941807;0.1439471734;0.1963498212;0.247284787;0.240335195;0.1986373699;0.1539525019;0.1096724019;0.0892976789;0.0758530027;0.0683149374;0.0580193614;0.0455874244;0.0388587814;0.0335045448;0.0275059512;0.0252932769
Malaysia;32365999;328550;0.3515889015;0.0015231726;0.0015231726;0.003717918;;;;;;;;;;;;;;;;;;;;;0.0960904438;0.0745699318;0.0573712634;0.0411020726;0.0334179484;0.0362608647;0.0409729437;0.0429163209;0.0340388766;0.0206904199;0.0092263628;0.0037524111;0.0037383829;0.0037244592;0.0037106389;0.0036969207;0.0036833036;0.0036697864;0.0069732888;0.0134619786;0.0330016324;0.0590972765;0.0866907623;0.1326519147;0.182480017;0.2323432713;0.2558182261;0.2342512788;0.1930871245;0.146750792;0.1297213548;0.1316469624;0.1384192207;0.1521820926;0.2157756055;0.2856079267;0.3387271171;0.3515889015;0.2863620866;0.2189602653;0.1689902265;0.1475835255;0.1411399379;0.130834289;0.1222587269;0.1156147017;0.1056447608;0.099986622;0.0892411769;0.0799990781;0.0704411895;0.0625293251;0.06043828;0.0598434669;0.060170994;0.0599858686;0.0561783503;0.0510257403;0.0456810238;0.0411059169;0.037902577;0.0350312478;0.0337095073;0.0332368923;0.0336024855;0.0322159636;0.0296661854;0.0253060615;0.0209224881;0.0175003996;0.0141008764;0.0125169713;0.0109541598;0.0103736792;0.0107894429;0.0111641272;0.0115684913;0.0107334539;0.0091596059;0.0084048309;0.0083902977;0.009605831;0.0112410436;0.0129310499;0.0141506656;0.0138083657;0.012305911;0.0097381952;0.0079127047;0.0072369167;0.0079408141;0.0088682601;0.0088123192;0.0082680827;0.0070039297;0.005979896;0.005201768;0.00458632;0.0044806122;0.0043715827;0.0046160464;0.0051131639;0.0059589834;0.006753927;0.0075474378;0.0093820112;0.0122807589;0.0144066842;0.0145737444;0.0127203896;0.0094864493;0.0073501033;0.0063500758;0.0061762268;0.006223289;0.0082719506;0.0109647678;0.0131444906;0.0122905359;0.0088063707;0.00510717;0.0018785651;0.0015231726
