Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
Canada Saskatchewan;1098352;588243.54;0.3748189519;0.0253458424;0.0922198011;0.0030395137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3748189519;0.2644318116;0.1977901875;0.1619777371;0.1645920525;0.1711395128;0.1549332706;0.1286842068;0.1037475833;0.0847477415;0.0751096825;0.0820630943;0.0819675032;0.0744760831;0.0619264274;0.0485437548;0.0453982389;0.0478809051;0.0593187621;0.0629299756;0.0590639712;0.0481425968;0.0338839935;0.0284955149;0.0274054694;0.0377422953;0.0459125012;0.0502320107;0.0530943887;0.0609348255;0.0852739102;0.1042027489;0.1310343452;0.1250790412;0.1194073599;0.1068175694;0.1020290836;0.1037602797;0.1210095054;0.1214754126;0.1174698499;0.1157606273;0.1264100886;0.1270951402;0.1257688537;0.1107767182;0.0847684786;0.0683217429;0.0500797109;0.0402800312;0.0317210705;0.0315674318;0.0291954532;0.029447958;0.0307961949;0.0284398745;0.0414724361;0.0646153579;0.0943189785;0.1039115692;0.093965167;0.0709553799;0.0439174314;0.0386335181;0.0332342443;0.0346587468;0.0367345345;0.0398029514;0.0427429791;0.0387565996;0.046545307;0.0311170223;0.0253458424;0.0334706938;0.0461134042;0.0601812991;0.0738182528;0.0841493609;0.0922198011
Canada Yukon;35874;474712.68;0.0295472672;0.0295472672;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0295472672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cape Verde;555987;4030;0.2606830227;0.0266771655;0.0843013917;0.0682926829;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2606830227;0.1205340206;0.0406615858;0.0542883189;0.0667340093;0.0758880326;0.0803378159;0.0884829797;0.0896561596;0.0870958577;0.133279358;0.1043949592;0.0805214229;0.0756243123;0.1040482692;0.1408584703;0.1561403045;0.1412513295;0.126599166;0.1093949071;0.1097045054;0.1154454207;0.0977130464;0.0850637741;0.0760021197;0.0839170408;0.0928190056;0.1083197558;0.0959115462;0.0691941061;0.0400172449;0.0266771655;0.0357234525;0.0511314285;0.0606108435;0.0649133568;0.0703248738;0.0681452575;0.0752369202;0.0809377183;0.0690761951;0.0605275086;0.0684380082;0.0897213365;0.1095327885;0.1254233493;0.1190958564;0.1115915001;0.1216723277;0.1238293346;0.1145300377;0.0921591852;0.0801882697;0.0843013917
Central African Republic;4829767;622980;0.4150980994;0.0465422896;0.0853689653;0.0338983051;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0465422896;0.0981314117;0.094970187;0.0876764668;0.0799409548;0.0758207403;0.0801308512;0.0939944356;0.1148981695;0.1328196808;0.1388606342;0.1801707018;0.2750425766;0.3685023936;0.4150980994;0.3439437513;0.2383196285;0.1524295154;0.1061824291;0.0840664119;0.0709141972;0.0828055688;0.1145370487;0.1541767385;0.1849218563;0.2023643946;0.1969856015;0.1693851806;0.1497164867;0.1353208656;0.1229939674;0.1107412827;0.0970339364;0.0809062191;0.0752076692;0.0817746175;0.0986460816;0.1212547271;0.1380723758;0.152686006;0.1479474424;0.1320529172;0.1078922864;0.1000291594;0.1163917142;0.1339560676;0.1395147763;0.1225227815;0.1046683965;0.0893346686;0.0968865739;0.1189704774;0.1343234277;0.1387914093;0.1272378152;0.1083171594;0.0853689653
Chad;16425864;1259200;0.2754502658;0.0183235308;0.019651349;0.0023640662;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2020446638;0.2390286223;0.2292950563;0.1866598372;0.1381501189;0.1146341547;0.1019629164;0.1020539892;0.0883272082;0.0696724907;0.0536614685;0.0487872831;0.0632865102;0.0828393261;0.1157048294;0.1225914879;0.1211839514;0.1390369426;0.1824068201;0.2424335911;0.2745054531;0.2754502658;0.2376422407;0.206686412;0.1927143649;0.1858001808;0.1897382599;0.1686788793;0.1411684556;0.1094750356;0.0781659072;0.0655049528;0.0593230896;0.077796937;0.0947536839;0.1035236891;0.1005832014;0.0924106421;0.0851152456;0.0732114674;0.0833976551;0.0866948911;0.0866077112;0.0812132855;0.068498228;0.0571619837;0.0523676349;0.0585843442;0.0661186692;0.0643824443;0.0587926992;0.0554498098;0.0531895867;0.0573002812;0.0593914734;0.0508988716;0.0343039187;0.0211214634;0.0183235308;0.019651349
Channel Islands;173863;190;0.2492644669;0.0094440528;0.1060418904;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2216507886;0.1814805625;0.1875978964;0.2310381401;0.2492644669;0.2363561225;0.2032299926;0.1791976271;0.1644095585;0.1554883137;0.1604851926;0.1613418747;0.162343722;0.1460099754;0.116076093;0.083925558;0.0713738125;0.062882295;0.069438993;0.0743142483;0.06470278;0.0521521576;0.0366349605;0.0376606776;0.0421329066;0.0593391124;0.0629141212;0.0556493248;0.0441475232;0.0404511814;0.0546494461;0.068485612;0.0803454168;0.0604113612;0.0406317268;0.0248793651;0.0314031424;0.0403753802;0.0482491485;0.0448499246;0.0433590888;0.036037104;0.0287555402;0.0361149264;0.0167004801;0.0121143545;0.0101570765;0.0094440528;0.0139222987;0.0342118891;0.0509528666;0.0684340132;0.1199355355;0.1522019483;0.1560464006;0.1279189192;0.0982172932;0.0827403201;0.0720297691;0.0595039652;0.0405983657;0.02375922;0.0180310199;0.0229653713;0.0287939439;0.0382784968;0.0461839708;0.0382846953;0.0302393186;0.0328161468;0.0476615315;0.0538923271;0.0697802817;0.0922664873;0.1113945144;0.1166740934;0.1141204566;0.1170379646;0.1060418904
Chile;19116201;743532;0.4498651125;0.0798550857;0.0859588998;0.0379641106;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3987553555;0.4318160514;0.4458562236;0.44486966;0.4498651125;0.3699644449;0.3244161644;0.2853126893;0.2573895858;0.2323179201;0.2152331563;0.2094237077;0.2121907931;0.2102066009;0.1980644221;0.1903903504;0.1717563913;0.1545315108;0.1424592784;0.1341793227;0.1314429735;0.125341005;0.1187408805;0.1107888051;0.1029672833;0.0983928284;0.1008989913;0.1067349113;0.1060982213;0.1012425097;0.0900515299;0.0812630363;0.079925335;0.083847835;0.0915364514;0.0937812078;0.0913544496;0.0856799087;0.0805545505;0.0798550857;0.0838325785;0.0899430275;0.091843716;0.0921293152;0.090225413;0.0874231263;0.0918809194;0.1012319381;0.1169499005;0.1305839762;0.137008304;0.1337095126;0.1235052754;0.1160524992;0.1102276738;0.1078983176;0.1061439356;0.1010163844;0.0977202951;0.0961181581;0.1036970546;0.1146352465;0.1228147344;0.1220358016;0.1126062708;0.105643877;0.1060800493;0.1142532471;0.1233087457;0.1251078907;0.1218821562;0.1130615001;0.1064175719;0.1048159643;0.1032350983;0.1004276625;0.0952201814;0.0899032345;0.0877841107;0.0883518468;0.0891271412;0.0884560339;0.086482221;0.0844847923;0.0843074916;0.0888213674;0.0896918661;0.0882917123;0.0859588998
China;1439323776;9388211;0.5039928938;0.0140907558;0.0566655031;0.0000831265;;0;0;0;0;0;0;0.5039928938;0.4967452822;0.4649999195;0.4030654079;0.3061940643;0.2817476064;0.2558454189;0.262760371;0.2465012398;0.2129463926;0.180478248;0.14580416;0.1245999832;0.1056330266;0.0943197714;0.0773693213;0.0891728936;0.1113422271;0.1375345592;0.1541367949;0.1253963716;0.0904307965;0.0514592693;0.0370347082;0.0292332802;0.0226889985;0.0191736487;0.0179669553;0.0173176874;0.0140907558;0.0224567075;0.0298562478;0.0377343291;0.0456268201;0.0539705743;0.0647459132;0.0570065397;0.0457316212;0.0357594674;0.0370874174;0.0330392729;0.0293321002;0.0255273615;0.0203395389;0.0163537751;0.0142686892;0.0146153544;0.0200170363;0.0253891204;0.0309831645;0.0395080691;0.0527245097;0.07382774;0.0963388568;0.1088864591;0.1208398949;0.1207012286;0.1174276131;0.1027570433;0.0968736988;0.0944963055;0.0948689196;0.0923208566;0.086285273;0.0770832626;0.0690815949;0.0653167938;0.0598751987;0.0585682155;0.0528369533;0.0504759035;0.0513884666;0.057232857;0.0658794007;0.0702408035;0.0741233588;0.0783527131;0.0830654103;0.0871441574;0.0840157243;0.0777211722;0.0873082093;0.1027168208;0.0975646614;0.0703816498;0.0463499472;0.0210794542;0.0210673104;0.0202185439;0.0195044816;0.0158454563;0.0156491566;0.0155956817;0.0180905747;0.0502697973;0.0508746546;0.0432491171;0.0288075512;0.0282642859;0.0224693841;0.0261020138;0.0319296383;0.0442485243;0.0612485192;0.0878426243;0.1261127414;0.1167078656;0.1084799426;0.0844126606;0.0727463471;0.0768756016;0.077345413;0.0783319843;0.0747758622;0.0656979569;0.0543771846;0.0505411928;0.0563861922;0.0595393178;0.0691321713;0.0706442193;0.0619055174;0.0612902364;0.0649954901;0.0779277935;0.0957335904;0.1047633428;0.1037233745;0.0838009148;0.0694645264;0.0596570058;0.068594968;0.0717024537;0.0666818026;0.0550309085;0.0566655031
China Anhui;59500510;139700;0.4157616912;0.0029598141;0;0;;0;0;0;0;0;0;0;0;0.4157616912;0.3663348559;0.3279936984;0.2776426392;0.2290306203;0.2016300154;0.179287344;0.1659020919;0.146690654;0.1353302674;0.1225696733;0.1089511037;0.0961809553;0.080935901;0.0657144435;0.0527345062;0.0456787092;0.0385634747;0.0354810378;0.0321249643;0.0278963689;0.0235292802;0.0199487649;0.0154685735;0.0100366178;0.0065560276;0.004511916;0.0037293275;0.0029598141;0.0029779447;0.0038696926;0.0046755772;0.0055967251;0.0074059229;0.0087945825;0.0077526087;0.0112369303;0.0204099402;0.0231680466;0.0267880612;0.031748822;0.0389644739;0.0504244221;0.0714346172;0.0714346363;0.0714346553;0.0714346742;0.071434693;0.0714347118;0.0714347304;0.071434749;0.0714347675;0.0714347859;0.0714348042;0.0714348224;0.0714348406;0.0714348586;0.0714345865;0.0714346043;0.0714346221;0.0714346398;0.0714346575;0.071434675;0.0714346924;0.0714347098;0.0714347271;0.0714347443;0.0714347614;0.0714347784;0.0714347954;0.0714348122;0.0705172883;0.0625030059;0.0454561159;0.0250002543;0.0092593534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Beijing;19612368;16800;0.3536770107;0.0040655391;0.1111928596;0.0002101282;;0;0;0;0;0;0;0.3536770107;0.3018519797;0.2169125112;0.1793297564;0.1529597331;0.1535804376;0.160166073;0.1480948454;0.1404673802;0.1192042411;0.1092764772;0.1018079872;0.0993381992;0.0876419901;0.0693482473;0.056406079;0.0450827403;0.0438681096;0.0468229185;0.0452522775;0.0393665626;0.031751663;0.0297881792;0.0342173846;0.0416000484;0.0428614853;0.0386720395;0.0309833112;0.0217399517;0.0234372201;0.0400513401;0.060668519;0.0765906332;0.0767744623;0.0589546225;0.0509386563;0.0557256633;0.0659532535;0.0716320151;0.0787417296;0.0830478017;0.0837287866;0.0742846444;0.0695395524;0.078095754;0.0794355376;0.0746810478;0.0659022884;0.0714362615;0.0937286522;0.1180606775;0.1335029744;0.1414153614;0.1446429665;0.1360656023;0.1336339096;0.1271999606;0.1307196897;0.11539238;0.0882429637;0.0580656843;0.0400827761;0.0292334535;0.0269997058;0.0237541191;0.0198123898;0.0167354161;0.0160719484;0.0203291311;0.0251770698;0.0383629554;0.0356696153;0.0330856231;0.0297516044;0.0287179761;0.0301065719;0.0297254786;0.0299642902;0.0301399599;0.0444391505;0.0767593238;0.109867794;0.116929185;0.0883880021;0.0480735789;0.0040655391;0.0043295394;0.0046301931;0.0049757347;0.0052638085;0.0055872722;0.0059531112;0.0063702142;0.0714372664;0.0714373339;0.0714374012;0.0714372648;0.0714373317;0.0714373985;0.0714372616;0.071437328;0.0714373943;0.0714372568;0.0714373227;0.0714373885;0.0714372505;0.0714373159;0.0714373811;0.0714374461;0.0714373074;0.0714373721;0.0714374366;0.0714372973;0.0714373615;0.0714374255;0.0714372857;0.0714373494;0.0714374128;0.0714372725;0.0714373356;0.0714373985;0.0714372577;0.0714373203;0.0714373827;0.0714372413;0.0714373034;0.0714373652;0.071437427;0.0745819246;0.0937882194;0.1207520444;0.1397934157;0.1432625438;0.1364640466;0.1225390831;0.1111928596
China Chongqing;28846170;82300;0.3048961515;0.0014687597;0;0;;0;0;0;0;0;0;0;0;0.3048961515;0.2222065264;0.1927912978;0.1827076454;0.1778151128;0.168338982;0.1451451464;0.1162169885;0.0909647898;0.0689129525;0.0582841735;0.0561015932;0.0601918576;0.0629423637;0.0623740045;0.0571487415;0.0456562904;0.0434278175;0.0387039454;0.0341591271;0.0291037518;0.0275244204;0.0299651756;0.0311901758;0.0414014676;0.0395836864;0.0332486617;0.0232557754;0.0145883644;0.0092392956;0.0036461258;0.0014687597;0.0015927139;0.0017395214;0.0022680846;0.0039534554;0.0084052493;0.0107551089;0.0250056394;0.0714446044;0.0714446353;0.0714446656;0.0714445841;0.0714446132;0.0714446417;0.0714446697;0.0714445858;0.0714446126;0.0714446387;0.0714446643;0.0714445781;0.0714446025;0.0714446263;0.0793000553;0.1295266345;0.1784823072;0.1834929372;0.1476070745;0.111014753;0.0738448845;0.0688020055;0.0572342943;0.0388070627;0.0197403925;0.0066968422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Fujian;36894216;121580;0.4321098477;0.0061851143;0.1038800031;0.0027777778;;0;0;0;0;0;0;0;0;0.4321098477;0.2846075027;0.2034717606;0.1735696676;0.1613156832;0.1492193987;0.1223796881;0.0999571953;0.0786374487;0.0675920234;0.062649075;0.0662728997;0.0690935434;0.0611039432;0.054768385;0.0458661349;0.0421785144;0.0362477347;0.0344457065;0.0325879392;0.029166687;0.0273627572;0.0213113057;0.0169618513;0.0105433372;0.0072097804;0.0061851143;0.0103115865;0.0222042084;0.033979276;0.0513486148;0.0532546097;0.0540047568;0.0445971977;0.0357718142;0.0360579658;0.0363487253;0.0366442131;0.0369445535;0.0372498506;0.0375602365;0.0492592887;0.0715432143;0.0715431616;0.0715431101;0.0715430442;0.0715429953;0.0715429477;0.0715428859;0.0715428411;0.0715427822;0.0804205136;0.1065619269;0.1701957476;0.2129241798;0.1970905974;0.1545287117;0.130857083;0.1113456354;0.1103806893;0.0975794283;0.0775563491;0.0591776225;0.0513989363;0.0442764329;0.0451725705;0.0483101093;0.0383160337;0.0279873243;0.0196906294;0.0152419315;0.0129769808;0.0158009568;0.0151106133;0.0180492916;0.0275928451;0.0404741793;0.0577108563;0.0786249647;0.0865633917;0.0924916357;0.0975456884;0.088489699;0.0622912372;0.0398189514;0.021385066;0.0220445156;0.0227459277;0.0256620646;0.0294358981;0.0322845166;0.0357435799;0.0391073987;0.0671713598;0.0595179921;0.0511985139;0.0459256534;0.0441349927;0.0463502672;0.0487996752;0.0515224064;0.0545669136;0.0579937695;0.0618799483;0.0663243611;0.0714565978;0.0714566542;0.0714566451;0.0714566343;0.0714566216;0.0714566071;0.0714565909;0.0714566365;0.0714566166;0.071456595;0.0714565715;0.07145661;0.0769140922;0.1049900311;0.154034599;0.1785301038;0.1579631166;0.1164741031;0.0749970319;0.0544009258;0.0526829864;0.0510702373;0.0495532875;0.0481238464;0.0491925418;0.0550910023;0.0779267266;0.106481124;0.1038800031
China Gansu;25575254;454300;0.2115564791;0.008103371;0;0;;0;0;0;0;0;0;0;0;0;0;0;0.2045548971;0.2060795154;0.1985057674;0.1633393296;0.1156075662;0.0752010946;0.0695430606;0.0776258957;0.0917841262;0.0896625016;0.0713598219;0.0495194524;0.0300752119;0.0297381117;0.0304179918;0.0219389107;0.0150809779;0.0117224249;0.0160767915;0.021057521;0.041256747;0.0557903937;0.0600948468;0.0651210057;0.0674497584;0.0886796078;0.0841909151;0.0801336916;0.0764485955;0.0730866936;0.0730757684;0.0730649853;0.0730543433;0.0919307352;0.1508646621;0.2000093034;0.2115564791;0.1626445094;0.1055003519;0.0477159946;0.0411781453;0.0324689586;0.0358812646;0.0405755105;0.0437964735;0.040939693;0.0289763748;0.0387023052;0.0233660034;0.0387109085;0.0456168086;0.0469423429;0.0488366949;0.0405676351;0.0351805591;0.0330268865;0.057560272;0.0562108088;0.0519696739;0.0446074656;0.0368495408;0.0350816391;0.036701128;0.0436157105;0.0461980861;0.0472930542;0.04382392;0.0336917267;0.0198975493;0.008103371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Guangdong;104303132;180000;0.4337138016;0.0130980634;0.0795758457;0;;0;0;0;0;0;0;0.4337138016;0.4049036157;0.3641344072;0.3309795281;0.2964648867;0.2604915809;0.2257990441;0.1941910957;0.1689856769;0.1415622306;0.1186637136;0.1003232504;0.0841513696;0.0693562334;0.0555088591;0.0451813994;0.0388049069;0.0365945951;0.0390814356;0.0413995309;0.0435984794;0.0414365322;0.0365333036;0.028190707;0.0180314861;0.0130980634;0.0131397236;0.0158020109;0.0187704149;0.0230852174;0.0219756393;0.0163304916;0.0161976466;0.0178561087;0.0193718491;0.0255317903;0.0268690455;0.024149253;0.0226919395;0.0341081641;0.0456838305;0.0592008783;0.0637141455;0.0626588564;0.0828086181;0.1128168278;0.1316649347;0.121404765;0.1063668021;0.0856957718;0.0911411137;0.1091840998;0.1245164185;0.1566413617;0.1594797608;0.1586419874;0.1285214661;0.113789775;0.0946325395;0.0948441223;0.090842345;0.0905234973;0.0810779756;0.0760860918;0.0701305344;0.0684582904;0.0684346817;0.0612009775;0.0571180056;0.0506044426;0.0537821456;0.0523143183;0.0499132471;0.0449188726;0.0435784723;0.0469289426;0.0556343454;0.0626193784;0.0699273473;0.0749772613;0.0789422645;0.0747853349;0.0764723386;0.0667119244;0.0495403817;0.034327543;0.026343272;0.0281791182;0.0296672444;0.0286315794;0.0256855302;0.0295561604;0.0268655049;0.028405773;0.0311553577;0.0230360591;0.0181218184;0.0161334795;0.0181868295;0.0227335341;0.0299875185;0.0321026131;0.0340991057;0.0442810151;0.051053071;0.0625138018;0.0635060421;0.0645302897;0.0655882229;0.066681314;0.06848602;0.0737054213;0.0820770429;0.0900306517;0.092981975;0.0926265174;0.0875207307;0.1105256779;0.1324447978;0.1294000702;0.1030564673;0.0778758446;0.0537831229;0.0590764295;0.077680581;0.103100004;0.1220225441;0.1271586927;0.1204889877;0.1128039144;0.1211500966;0.115682389;0.1038317824;0.0899818406;0.0816197206;0.0795758457
China Guangxi;46026629;236000;0.2056592541;0.0033355378;0;0;;0;0;0;0;0;0;0;0;0.2056592541;0.189207115;0.18808786;0.1775277251;0.1594947149;0.1402737373;0.1209522859;0.116280899;0.1123033218;0.1016642065;0.0886729415;0.0832809249;0.0794364124;0.0739520977;0.0721577138;0.0551932776;0.0439329207;0.036018811;0.0386772443;0.0383825578;0.0361831193;0.03695851;0.0288847672;0.0298981955;0.0326082541;0.039398163;0.0413212736;0.0423217149;0.0333649621;0.0201449683;0.0166708911;0.0083454152;0.0033355378;0.0046113412;0.005685572;0.006414492;0.0073577998;0.0135224422;0.0185307518;0.0294311882;0.0714757237;0.0714756995;0.0714757081;0.0714757117;0.0714756722;0.0714756656;0.0714756539;0.0714756751;0.0751235604;0.0963936426;0.1253997563;0.1590383719;0.1586867667;0.1208880287;0.0625513227;0.0216108393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Guizhou;34746468;176000;0.4015334109;-0.0547579442;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2886063847;0.2290075203;0.1850107369;0.1707280172;0.1480384497;0.1315349771;0.1215894454;0.1248020167;0.1220102328;0.1106418886;0.1042050362;0.0743044916;0.0504964921;0.0339138581;0.0277892819;0.0210245011;0.012640593;0.0068472491;0.0034806664;0.0007310636;0.0009266907;0.0017903858;0.0025928127;0.0030420231;0.005409867;0.0101093443;0.014096122;0.071487468;0.0714874522;0.0714874589;0.0714874273;0.0714874182;0.0714874011;0.0714874065;0.0714873736;0.0714873632;0.0714873449;0.0714873491;0.071487315;0.0714873034;0.071487284;0.0714872871;0.0714872823;0.0932489809;0.2479123263;0.4015334109;0.4006504333;0.2480264444;0.0962303781;-0.0547579442;-0.0544497433;-0.0541449623;-0.0538435942;-0.0535455574;-0.0532508218;-0.0529592836;-0.0526709399;0.071481951;0.0714819392;0.0714819543;0.0714819294;0.0714819315;0.0714818936;0.0714818827;0.0714818988;0.0714818749;0.071481878;0.0714818411;0.0714818313;0.071481815;0.0714818257;0.0714817964;0.0714817942;0.0714817856;0.0714817704;0.0714817488;0.0705521841;0.0625249408;0.0454666403;0.0250033123;0.0092596672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Hainan;9171300;34000;0.1783182251;0.0004832091;0.0092597829;0;;0;0;0;0;0;0;0;0;0;0.1783182251;0.1414796159;0.114781516;0.114653159;0.1139464634;0.1241672064;0.1310622304;0.13875737;0.1485873408;0.1242218624;0.1099330715;0.088893293;0.0833978231;0.0760992312;0.0712739085;0.0611690263;0.0403060292;0.0271797907;0.0171270563;0.0219400184;0.0248876168;0.0275750717;0.0251442584;0.0172704149;0.0073099573;0.0004832091;0.0010495725;0.001152353;0.0012774486;0.0019016008;0.0020666153;0.00226299;0.0043870298;0.0714458955;0.071445877;0.0714458579;0.071445838;0.0714458174;0.0714458995;0.0714458776;0.071445855;0.0714458317;0.0714458077;0.0714458865;0.0714458611;0.0714458351;0.0714458084;0.0714458844;0.0714458564;0.0714458276;0.0714457981;0.0714458714;0.0714458407;0.0714458091;0.0714458804;0.0714458475;0.071445814;0.0714458832;0.0714458483;0.0714458127;0.07144588;0.071445843;0.0714458053;0.0714458705;0.0714458315;0.0714457919;0.071445855;0.0714458139;0.0714457722;0.0714458334;0.0714457902;0.07144585;0.0714458055;0.071445864;0.0714458181;0.0714457716;0.071445828;0.0714457801;0.0714458352;0.0714457859;0.0714458396;0.071445789;0.0714458414;0.0714457894;0.0714458404;0.071445787;0.0714458367;0.071445782;0.0714458303;0.0714457742;0.0714458212;0.0714457637;0.0714458093;0.0714457505;0.0714457948;0.0714458384;0.0714457775;0.0714458197;0.0714457575;0.0714457984;0.0714457348;0.0714457743;0.0714458132;0.0714457476;0.0714457851;0.0714458219;0.0735073106;0.0872052758;0.1080746664;0.1242147653;0.1285656405;0.1243943789;0.1138636192;0.1049766702;0.0973765053;0.0908025437;0.0850600907;0.0800007134;0.0755094239;0.0714956301;0.0714956159;0.0714955915;0.0714955834;0.0714955651;0.0714955366;0.0714955245;0.0714955022;0.0714954963;0.0705623498;0.0625313663;0.04546973;0.0250041814;0.0092597829
